instrument_id,test_id,ibp,fbp,product
0aa8fd0d-019e-422b-bcfb-6f0803909220,53e789fd5075e80e53d72d825eee3c2f7372f9e7cff50dacba06f32c60ed746a,180.551,306.44,10% BTMS
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,18d2cdf372703b0f9333a6412c32d65baa6375f6258d989261a036447aaa0274,183.007,307.906,10% BTMS
0aa8fd0d-019e-422b-bcfb-6f0803909220,e43e845a0e99e2bebd98714d4c7f3741013caeeb991ce3166023cc3137d24fd3,221.254,323.483,10% BTMS
0aa8fd0d-019e-422b-bcfb-6f0803909220,6258ea5c16de1de41d1eb950fafc76bd6e467979bbfe226e0b9b6b1ebdca52a2,197.909,306.413,10% BTMS
0aa8fd0d-019e-422b-bcfb-6f0803909220,9aa03ec11aefbb6360eb36b544dabcfd221cd2dc4c8b8975d9e6abe09d4e4f63,184.748,308.162,10% BTMS
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,dbc523c6432a7005074d97bd6a1076091ba807545b6036457b2ff1604675e2db,222.426,329.505,10% BTMS
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,93cd7c71386147195c678a76a70783e6cf9a3f4f7369a8fcacf6cee7c6d693a7,182.664,311.761,10% BTMS
0aa8fd0d-019e-422b-bcfb-6f0803909220,f5f36a7a1a5cef9e40813bd3818d0981eeeb5821dac5a9a7afb399a1741c7dcd,200.66,306.392,10% BTMS
0aa8fd0d-019e-422b-bcfb-6f0803909220,ea79a31b9df50223cf641097fe948354aa03c13a8b415a89cf8645ffe075efe9,199.067,306.29,10% BTMS
0aa8fd0d-019e-422b-bcfb-6f0803909220,f92371596b274a6e8bb6026b41ad02bf25dd96097fdcd305719a6d61d35b05e1,199.538,306.207,10% BTMS
0aa8fd0d-019e-422b-bcfb-6f0803909220,32fa7d5453a43bad8053214021750ac0b6daf850e04d36b5ee620e3f7eed043e,199.19,306.441,10% BTMS
0aa8fd0d-019e-422b-bcfb-6f0803909220,de7087feb58b6e5387bde954ab0641b5778c8febd74ac3f9a6c1acc87aac21ba,181.101,215.266,10% BTMS
c0983ff3-7d72-4887-b98f-c6801a6c466d,0cc8303be65c817ae75ba90088a940b8df9ca31d22e36747d399c18a80337914,183.977,307.837,10% BTMS
0aa8fd0d-019e-422b-bcfb-6f0803909220,1983cb474ab9f5cc827f44e96262f7f9b600f2959f4b4b151c772dd200367411,180.841,298.904,10% BTMS
0aa8fd0d-019e-422b-bcfb-6f0803909220,77fd1f4a2b56b60b2f8d2b14cab8b904235c7e58650a8d1a7f4b28b66650e1e0,215.479,328.304,10% BTMS
0aa8fd0d-019e-422b-bcfb-6f0803909220,856259f02f54bf9a9806f4d22d3ad25929e13900870e5a7452dd22b32e8031e0,173.846,293.986,10% BTMS
0aa8fd0d-019e-422b-bcfb-6f0803909220,5f00d5e15478967df67262b7795195fdf182da6e67855bb7961cf6d17f46b73e,192.977,327.934,10% BTMS
0aa8fd0d-019e-422b-bcfb-6f0803909220,1b538378d3cf373313de293eaad6fc4c006dc2fd1f05895b6d84b8978e2b2c83,176.125,299.382,10% BTMS
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,272183aff161be11cebeee3c835cfac47f00aef5e6d3fd7ea0c6dbff049c3440,182.857,303.902,10% BTMS
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,24d61a66fd267b8a9ad3c46f984168eca8555f584cf16dcc580b68b5105f236b,186.427,312.947,10% BTMS
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,2ac011b71b8d4d99505497dfb21210d384abbfb64d316170a84e2462bea765ad,183.298,297.629,10% BTMS
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,e52d72261ee6d09e1fab174e16199da843bef7742d1554f60a70c3692a7ffa39,182.494,309.226,10% BTMS
c0983ff3-7d72-4887-b98f-c6801a6c466d,3f8673ec47fff06aa57dbc67751c3c2cdef3fb5ebb0dada04288c84225427849,183.633,312.864,10% BTMS
c0983ff3-7d72-4887-b98f-c6801a6c466d,2798937f00e69ff847f25339eb9a3c785025fd09e1ab1ab6660588cf09944d6b,187.649,310.976,10% BTMS
