instrument_id,test_id,ibp,fbp,product
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,b69d238efee2af19f8b23977037a95ffa2ef8f2f6c8397e14b3d6f1862e7025c,213.826,341.553,Gas Oil OPT
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,0789c6156444942a8624fa6b83944f53017674a6506f27da519ff1d6a76f0f76,210.437,340.065,Gas Oil OPT
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,f6453f8affb24bcdbf2f4d823225017b4666081606106d3bee4de6a00c19a2b7,212.738,341.379,Gas Oil OPT
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,c8de1ed23ca458c6a38169cce4cd153f31f0db1814c0dc42d9ed555b65c3b4a4,207.874,341.166,Gas Oil OPT
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,ad0f72b316fb3997e31698848f4c2a6ec02ed0bdb69eba6c5f4a2f1a17d34f38,209.842,342.084,Gas Oil OPT
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,fe03c2925d394bccb9e7e0eb6acb3fc9bb147c7af7ae7b68d9b8db921e09dbdf,224.01,346.83,Gas Oil OPT
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,b6fb8f1b8009b46f764d2d939e6ede1d225753241921ba6facacaa83af02f920,211.789,232.314,Gas Oil OPT
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,1eb5176ba152c069b6bda20a0f42fecb3e694d46e5dd8240084be61810fe41c5,217.47,342.104,Gas Oil OPT
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,0a75b4fdcc0556f76eef30ae1e1f5cdb576b4e036cd85e3c52d719a427e937c4,219.747,338.78,Gas Oil OPT
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,05670f615a1b8a029f8d8f86402ef5aa40380351cf0a1f666a9dd48d258a1ec3,219.316,342.39,Gas Oil OPT
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,0c3841a7e79046110b19ff36251ec23b75ef7378ebe4809907bc6b3ff5fb2fb6,206.541,338.261,Gas Oil OPT
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,78850d5db5369cffe1937063482dda810ff31cd44576e8a2024f7237e169b776,216.948,238.736,Gas Oil OPT
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,44a4c136c91c3516fa383504bf72f61eb4e452127354a6bc88543c9e0cf48057,214.351,344.635,Gas Oil OPT
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,0380a505c4fd08fd49a55edf4f34372790800d60ff372e33e9cadad9638ed42b,183.334,341.205,Gas Oil OPT
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,a961b26b7c4e45b06180cda346a2315c417b4d7545cc3cc7a697c98e759260b2,216.478,340.884,Gas Oil OPT
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,ddafad822e41830a3a89750037ffc649e6f614769502754c9bd4006fadac0f61,214.425,341.932,Gas Oil OPT
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,d4d0deb728c70298c2a27611a43e3896a748b564441e9323afe6af87d234a126,211.332,345.354,Gas Oil OPT
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,19f9dc489ee09bf7866b2eca566db931769451cea56d595b11c927bd332ed677,210.506,346.786,Gas Oil OPT
