instrument_id,test_id,ibp,fbp,product
92326ee8-3704-4d95-860a-288c627e35f7,d5d4206c667928efb8388b731101ec692fda89b7ce5bece51a76c801efa5dd10,228.064,320.569,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,0e75021d3da3448eeaf1712171302eebe234579d5ee898ac956e5370f1acb606,231.769,330.089,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,3d3c2ef31bfdbe788ff28721c5197207cd57015e1614034d6795577c6996c8f7,237.209,324.296,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,03e740472adbd67c16effd5000358a7864d89e605804398cb4357527cdf22e5d,229.923,327.389,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,a50fbe90440150a0f85f76bf118a29da8412b7bd496830cad72b99be4bca7495,230.134,318.336,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,d70f423223d1cc5dcdb9d7288f9388cab05e19b14839ceafdf52473a76742763,229.595,319.663,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,824bf6ebc1c08af6c58414784dcd7aaac2488d716b6b3c6518a48a8229b88354,230.525,323.004,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,9ce6c7ccc3011ad1eaaaa0b426ccd4a033b14a2ec032ee0d663b8433145c94aa,228.285,323.177,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,a360d7062db6e4368fa0ec65ea28f16f83c32fd6ec2d86d30c7ef233be3a901f,240.342,325.606,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,c034fc338dc86c7e4c5f38228cf184a67af2b3bb673fef978a5410bf11a02820,233.816,323.537,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,9a34054a917fdc44a0d3e297455ddf86f039fbe8c99bfc7abc49a0d1a0cfb145,235.891,325.974,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,71716ec1f8dbf4bef8413aeca05a8bd30965aec0d563db5b52a65689a4d4d654,223.992,328.85,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,c1caf3614a8ac0150f455a4a1db2a108ddf8e617758576ccc4c588a027aca593,228.427,333.972,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,ae2904ce0661906decb446fe780a942d5086d0035434597a8e38aca537c331a1,219.567,313.699,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,f02bde64ca46dd3fad161205a0c141a03d6004ac43b719cbbc768ea295f92050,216.118,324.308,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,fdc885ff60953d9e8ee8688857a15d7de9b39a4bcc63242ad2b6c71d28076978,197.78,317.118,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,c628c938e27a42d710157792dd73137fc7795219102ba7f75d04ef8282725201,227.853,327.323,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,9cc8d9a0126606d31da2c8fcbc2f5af7dd5c907e0ff81c7f66885d1f144b135d,227.381,328.366,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,102a9eaf479d6c533937db5c627358b5ba8cb53c86981daa6dedbbfa453a8b08,218.943,321.771,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,a0f86f68a2bd42de42d64515c7a86905221c2e316d3ba2e6a5b22b609bdedbc9,229.957,328.996,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,e27e907df7031bc3de82558e7b8b22a621e4f7f15fd63fe8340c0f63e10cd801,209.455,322.201,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,49eb26b07e7904bc3bd785a5cff85367a5e5994ad01e9b9641b31474b4907a7a,212.691,328.407,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,d43ffaa89d73625a11763be34ac6ac18cc5ac70aff7a0e461f0df26d6313a5b7,248.859,299.648,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,000bb0d24c8ee58ff00af901872ae5dabe99a13dd3b80ddbec1b496791d862e2,220.209,321.289,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,92b98d9641c058f1a648363c268dc423cedaf537cea7bb07092de2323054b85b,206.979,325.959,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,e76d520d0a718eb6495fba73a8873f0f53db56d517a0101a04716f139a76b64b,220.766,313.087,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,905e879d6b2b176e340fd2efa5c1f751af4bac99d79244f93ee1e5e9d182c864,221.072,318.961,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,a8bc1702b95559760661204afa5bdfdd36ce7fd31bbaf5b1f30fc6a25b8d8741,211.252,321.661,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,ea7bd79fef94a81a2ac4e9c39cb954f05ac6416cab6c0616308679563972b702,241.389,326.146,Diesel
92326ee8-3704-4d95-860a-288c627e35f7,14af592e426c9b161d1dd5aeb8a3c2a01929f6160b3aa347849eedcdfc91c35c,225.887,326.074,Diesel
