instrument_id,test_id,ibp,fbp,product
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,46f32a292055c57391b211c366b5c6b91f710e77c1d90008dccd54b6b54fc396,41.602,152.627,RFG-2344-1 CCC
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,25145c5eb0ffbddd3a7ad8179b5ea040a5ba78ff0336a69b0a5d3b9a814a5132,48.607,149.988,RFG-2344-1 CCC
