instrument_id,test_id,ibp,fbp,product
731f339c-0327-4a22-9df3-3324da5ac628,6ebc7581cb33a67df00884cf8d713bf198ecd7f1f9ec30d63848145a212c75d9,181.276,317.683,Camin 10% Residue
d1786860-8805-4192-af2b-a6f12832ac56,aa10d6d2f84df97ba88e36a231d697bc109f38a238234a0c8fdac941e1c5944b,164.891,293.495,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,07069c4eb018f3ef5dee46d41aee9b7e936f7e6ded04fed796040efed7f211d6,180.435,318.154,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,17801185323605934596154a2031cc9697e3f8682fccd4f87b169c101ae9a329,186.095,301.27,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,fad8f86070b16b24d4cb23db42bd0f10d4b58eb356a718188779d2f0c0bb602d,210.415,333.913,Camin 10% Residue
d1786860-8805-4192-af2b-a6f12832ac56,71fa0012fbecaff739abbb4e4e2c2da2d5d4939c32df539b826f289a63ffddcb,187.071,300.55,Camin 10% Residue
d1786860-8805-4192-af2b-a6f12832ac56,3c1f1d3995861b418b782f60eb931341fcfa0cca95f53c969a71dcbb3d50780d,164.891,293.495,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,81adce7de64ec49201a5058b1b2f1d0614e6729b33b7d4d723abef28e9b2f0f7,186.095,301.27,Camin 10% Residue
d1786860-8805-4192-af2b-a6f12832ac56,ca42d9f0ba8010f3e36c5c75ccacc0d19a0844ad5e68ecac4ba040135e76cb0a,217.663,325.635,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,5e5ea5fd9462c09990b6890c25048b596f2606fc0a33084d1e59805784955616,111.071,378.912,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,436d04d56926d40fcadaa2949fca7808b8f8cedacce62190a2f1d308f00b7549,98.186,98.811,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,01623a91d4bcb51d6145767d6d8f52110b7e5cd6952ffca4441c5de05a645a6b,97.489,375.681,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,0521714aca0b8f5968732367af27811f573e776988199bbb14a0da366864e3bc,180.435,318.154,Camin 10% Residue
d1786860-8805-4192-af2b-a6f12832ac56,3696c2822f7702cbcf3cb7500df8db201147e6fd102114d21164de2a2bc3fa3f,164.186,315.917,Camin 10% Residue
d1786860-8805-4192-af2b-a6f12832ac56,d6ba84220a7dca9120760d861bc95d529cc49b9e1fdfbc3cd1ce8eb23efb30f3,198.328,307.006,Camin 10% Residue
d1786860-8805-4192-af2b-a6f12832ac56,865e133bcc46cfe128d40ef994016d32d8adbba7378e6023a9558b1dc3b44ffa,178.728,308.376,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,a85c51c8f59c3fb17d48ab69a2f101ac65bb62a14f2b160605e0b4c455c7e308,195.892,314.739,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,caa99d97f2fb6944b9787fbcc48ec485cfc78a68d6488189917f4f8e86e45822,211.72,337.122,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,a3a70b5d1931b49e7f105a8c92eb7fd3a40c31408a3b950244ffaef66f3ca5ad,111.071,378.912,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,3cd4413d65873a8391810bbef4085450102f7a468d5a46d310aa5449b3672e69,98.186,98.811,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,703ea35094aeffa66ff28bb70624698f8d2eeb0e461e90c17c3730a4de4d0515,111.071,378.912,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,7e7eb790ffdbee24760c04c09180f5908f51e8d86f4676568d0594e9338fa56c,98.186,98.811,Camin 10% Residue
d1786860-8805-4192-af2b-a6f12832ac56,cc7b50fab5e0c65bd0ab62824d8bd330c0cad8b24a1b75a9e60653cbfe920436,217.663,325.635,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,b5e9394ceba34ed5eb340c68b31f0608fe1aa10a2276db94122ceb5c7bb6d3fa,180.435,318.154,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,2a0da78b7c29ea0c677f6c0ad61293852d106454790c002cd332e73b422a848b,181.697,323.939,Camin 10% Residue
d1786860-8805-4192-af2b-a6f12832ac56,b3ccfccbc76486045ef69f7ae65f9fe0b02b5c54005de6341020e03127f3db22,164.891,293.495,Camin 10% Residue
d1786860-8805-4192-af2b-a6f12832ac56,ac861a5807c07a5013fe9fbec16323bb0a105a3447955358a3a9137ec1caa0a5,172.29,310.977,Camin 10% Residue
d1786860-8805-4192-af2b-a6f12832ac56,cdbf3358bce3387689ae5e474396037c7712c2efe122b0d11b79d04218c0fc47,184.723,300.43,Camin 10% Residue
d1786860-8805-4192-af2b-a6f12832ac56,6ddd4e9e08e834ebd107d7ce60edd39e043ef818613ec8e1fa8cf1c5f40441b6,187.071,300.55,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,b6e24906a14a8ab972086005ac50a65aaf718ac1521241e048dc6530ca8ccb03,107.546,374.774,Camin 10% Residue
d1786860-8805-4192-af2b-a6f12832ac56,c364211587e7cf3338857d08f38536cfa6e6b6450ca65c79ef4b8287ef2307e6,184.723,300.43,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,6ace6e839ff84abe896012d6db28663fafce1071d016706be51169fc0b2bb39a,107.546,374.774,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,dd1f328388bb2ca134913717e03ab57de416065468cad8745d00874e78fd8d2f,218.394,330.886,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,8231e40d1933d32d04455cc673f12f1e899a3081e4a67acd6459ccd67e656bf1,210.415,333.913,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,6017bc2a3ba5f661952bcfa452d7a6dbf6f689367eb789b735b47f2f75b0f4de,180.435,318.154,Camin 10% Residue
d1786860-8805-4192-af2b-a6f12832ac56,b9cb8ba4fada42e264a06805bc22bec829a4482eddb7fa169c27a23bf342b836,184.723,300.43,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,cb69d3f0083e5d27d478147331fc94c60c856ee9c04b526e8d7deab9458f803d,107.546,374.774,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,913ff71cc2d2777ad2c83b22f00751a00ecaae1603428c30f5892c232d2943ac,218.394,330.886,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,487d398802651619d2509a3972b385fa1c0ccf05fc44255906f79d1bcf78c361,180.435,318.154,Camin 10% Residue
d1786860-8805-4192-af2b-a6f12832ac56,a442323ce8fd3e03409211c932cae75a30f3e73950b95fbbc9e233ac5bd3c306,193.249,317.112,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,be9b78ef92c158bc2844265ece4b6f6dddb7db151db8d6b03ff82be3c44ed0d4,97.489,375.681,Camin 10% Residue
942706ef-836a-4464-bc76-74aa97b76f8b,a572b551c3f7dbec0ee12eb760d8110e0e2acdc53cd6fce4f647c15d979b032f,200.986,320.894,Camin 10% Residue
d1786860-8805-4192-af2b-a6f12832ac56,9427eccb3ed59dfb792ac3748c525b7eed5a74296d218220d00710320e493418,193.249,317.112,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,c4434f7ec8fb1b2df90d9500986e973575e0194b3419d9610ec904f5bdc7def2,181.697,323.939,Camin 10% Residue
d1786860-8805-4192-af2b-a6f12832ac56,4b01fd044495f15c3cab47549ea2ea79e684b3af589c5db5d5be9f7eef190f68,164.186,315.917,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,938a6ddc259b75b728046b67ef7656628d492b25f10aef478c507836550a3669,218.394,330.886,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,a0f7eb9520603fd22bb5ca4d72c33ea49229e197a1e01d757da1a0deef939b87,210.415,333.913,Camin 10% Residue
731f339c-0327-4a22-9df3-3324da5ac628,82399e3362c04f17243876939c461990454ddf1e4490fad002ac7e2b544f8052,180.435,318.154,Camin 10% Residue
