instrument_id,test_id,ibp,fbp,product
2ed1d374-7800-48a8-9a5e-dca96443823a,c886e831168aff8611e9d0a971e348c82a9668a23eb6da72cc702346416e99a0,40.136,150.854,DQC1
2ed1d374-7800-48a8-9a5e-dca96443823a,d32a09031bebd7b55e81031b96106fb67a7d649c6fbd7c4879741b6a297d65f4,40.136,150.854,DQC1
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,b665bece214173a906e4dd725b238f1a76f88321c44e8290c6c8f8b58db3b964,43.547,153.482,DQC1
2ed1d374-7800-48a8-9a5e-dca96443823a,5cb06d1b732f88d9922f98f35277ab7cd1b5000ed8177f068bdbf48032b024db,40.136,150.854,DQC1
2ed1d374-7800-48a8-9a5e-dca96443823a,d3c051dbd4527553269efca9b3b7053dc77ea1fc3339115f5a60acbae246fd94,40.136,150.854,DQC1
2ed1d374-7800-48a8-9a5e-dca96443823a,3d1cbd52d3795a7cc17e681739cdd3fe464eb1c8679208d734810efebc364806,40.952,152.729,DQC1
2ed1d374-7800-48a8-9a5e-dca96443823a,0cc537501b0620444397d1f07720dd19735384befb936d5601595d2f11c28ecc,40.136,150.854,DQC1
2ed1d374-7800-48a8-9a5e-dca96443823a,9bffa171c15c5325f7e83542e10222016af368263669dcf1a95e23d77331356e,42.714,150.807,DQC1
2ed1d374-7800-48a8-9a5e-dca96443823a,0890415bc49cbe409ae31aecccd11d8291d449590fa0cb9068b23413dae7631c,40.136,150.854,DQC1
2ed1d374-7800-48a8-9a5e-dca96443823a,8bb1e40f87dde7c2ed415cfcf953547497c56da0dc9412a70ee7d0ab54b2d16d,40.136,150.854,DQC1
