instrument_id,test_id,ibp,fbp
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,6eae26fa23b2416c682a1db46da725a4c8aa4f26fca3be7d3c16660ff27ebddd,44.49,117.952
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,cf7f09720c5af3d3a27792e66185ad38c4694684091797a9e053df9eeb0145b4,28.364,136.607
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,239ab6bbce2736e225d4b892b409ccd1d50924cab29be987e81e12d9c0cad191,28.211,80.631
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2f47637ea6b9abab01c6974a20e94e7afc2a38444c74a9334496355dd39bda29,36.847,142.07
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,3696562cab2d51b1da581078c51ad8861da8f23e4e6227258327a50bf5247038,40.101,146.365
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,663edd32ba29f79bd02e1e77fb99609f772fbf90d9b3121c0f933c3ca9e09b87,38.882,147.109
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,eaa464fe671ccc706fa10de737005f239573dd91c43f6cca94caa9338ac995a8,36.213,157.259
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,578018a3248b3fbfbaff3bb3c97ae7dbcb54fd39e7edfb73bafab96b7d5db34e,44.596,240.592
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,57a55ef88ecbf89aa9a2e741787cdb13d2c5c54af9f7ee031eaa4c44c1353e1b,40.678,152.488
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,5d25894bd5cc298a4321b08bed791bceb0670a0c8d8b29a3df5661871668fed8,36.649,138.763
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,fac661210d7754dc6a940680e71e8b6b6b5c3f582981e74a056c1d5cc2dd8158,35.152,141.133
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,878faced0cda4aba86b42951376119cc9457426d2c1920e6a8fe23f78548a50f,35.837,112.417
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,a21dd8cf650077b404d29eeac210a5285e677d690d1454d5d1625183c8bf1702,26.711,74.437
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,0fed22305c0156ce8d05987e88da8bd9366c4b0865b643d7627809f68815409b,27.658,28.663
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,29ce4e4bafbdad2b1d539362c8dfa9667838a352cb54e38096eadc634e362a20,35.157,138.411
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,e0626d7629ec8a1f428ab222ad52a11a17aa7e0df9a3c0d84289623b1412c42c,39.744,176.719
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,8c19219fec2244dd8f5bc375c1227ec547a5d5989e29476919e58eac012a45be,27.379,78.496
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,c73a4e9d914e334f6be5bcc53cad403d8e4d6b40ed00727c0e1c91142c5854ef,33.674,128.46
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,843a7dcdab50e25bb4ea0e2a9290c15a8ea27c50a6abbf281ea362b32a47e0f2,53.095,57.489
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,143d1579d0721af9e9545c9ec433d897a3ccaddb980827c00716db04c5ac7d41,30.706,84.434
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,b68432806bc8f7e187a39ca1ec5d8c4c124315fdc85cd89f6364c34905c72ba7,35.581,148.831
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,41eb37ebd98bca94c085f3a783f1bff654c2a2c2d2dd938c91699ac55f3662cb,35.929,157.422
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,59c8caa3f3a71ce5dec86158938e42d26f6f765ddb39ead9f2d11123f005fd71,50.586,157.763
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,d354bc1a3f4ff02b09a65ce5aa30914a8defb7ab16b198e20622eb26ac237d20,37.721,143.733
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,f96de98351a02aa778217c15aa920e274a00e51c5e84355a177a45a71e9ba7c1,35.525,137.161
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,4a57cfa2929f59133d9b1a9f3ac9ac4c25e41e4b7d93a60a2b2850a5eab38040,52.556,150.312
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,3baab28784c104926e41318abc2b4851e96e012a47d4d7ad87cd51fa55e28af3,27.991,78.107
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,3d068a8d3c96fbc9d214b0f1be3715f374b55ec9d319e3637b7469e6ef55e1c8,34.97,159.734
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,53ccb5db9d9a81ea32ac5ef3afd1eeebf65a43e198dcec812157e6c24cf6c3ca,35.838,145.09
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,5882aefbecd34a7132853874602c4ff74bdccbe0a5e19ebcbb83660635dc7385,42.279,44.43
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,0b8d82e00805355c69ef4a8ab11048a8c7c1809ba0a9578426f7d4443593ce2d,34.068,126.936
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,8190c529b79b56d5ee49c1651f39cf9def910cedda73cab9fae3435a9dddcd38,31.607,76.664
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,6e5754ed997c839b60b613153e77194751aacbfc800767a353124caab24e0adf,30.951,75.809
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,e35264890b213dcc4e713e985e174e6e63377354e90450147584e9ca9e5f5a49,32.987,137.014
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,cfe3fb20e917b35faed76e3d41ce8b9f2e4fe51b21c1e3691ecc6e203d584dbe,30.842,82.652
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,8e4764321c81c298c2f220baf8e9cc5b962874a590e0acaa9260c18c7d34469e,59.233,119.639
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,5fba54dadc29d52c76d4cb5e28ba7c8b56633eef054dc95428e814e5db45384c,35.118,138.936
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,605504d26605640ab42626e5eebe815eed873c565a0ddc2e53b69880d10df5bb,78.887,148.679
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2a5d18a8fed4c84ae89191d4385a287ba763d2e612eed671d30a364971960be5,39.473,147.522
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,671c91ece3bb9d9b8f1ae4bb2a3a9ee6795e54dc1bb010facd0ce40830e76d5c,36.33,122.78
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,93f5c8402cbca7ed931b7685473b5f02d9f949832c7e916e78dda86200812887,36.436,166.381
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,bd66e96fd67c1e7605d66b3a5df33f4a818ac240e56a1758b2505ca20792605c,77.815,147.036
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,e189df61e770d727563d562d4650d1a8d4f7fce714fd2739d3729127a1c88ec0,86.511,190.898
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,da0a89442dbe2750786a8978ceb6419ac969a2492fc1a04f9df83b8ca9b4685c,95.127,155.282
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,aacf3418ec48311bc7011fd94c71a0f52a0f8cf5368883b1f5d0a6347c1f11e9,25.161,124.046
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,57bad76f570872987f3bede85dff2d100a09f882abbd16f984a30952897766ab,37.062,145.287
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,a6d61ae572be1db82ac602b929d0a538eaa7ab10f2206d64df20bab4ebe5ed77,35.718,152.461
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,7ff976bccb30916e1e971f7533866472e549537ee83e842f196e69750b912643,47.101,169.262
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,2237cae25dbae9cf526b6b18ec2c201432c8e4a46d25c32930a38f7241748ebe,33.596,161.033
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,165dcf6e6dba34644c38ec2b8413ec1a766f2ddbc13c661223d455d622099f8e,36.286,157.251
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,ee235027321cd15872233800a8a8c35120010617c99a5fda80ab461ad20f506c,43.181,150.005
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,9ef481a4a2ab1578455a6dbbe717caa59199fbad6cadfaa0b5e3826fc876d760,34.627,155.908
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,4bba4f25f32f7a362a13bee034b87115d923a122198af00c986deef3e99743a4,34.408,130.28
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,8265537cebddd0faa9fac278ea995de1c4e0b7a25e8f305ea4a71c2e43d6901d,36.462,135.821
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,28784b27e14490a4744300d958b6c9dfa8bf151e74c728f28ffbac565d97393a,34.06,55.998
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,f6cb5b26d44f7ce5064fe362e0ea207580787738459cf7012e8d85966180a705,34.578,117.97
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,a3b5a2494b03952d0a641cb6d82447a01eb64cc7fb9b9e98dda5d5d2338ddee0,26.972,71.082
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,809b1f3a8c308c5cc6fe798afcd7e55b65a14f6da3be7964ab6d7a3af1647677,26.972,71.082
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,c3ffdda7706d2e76a6140613f0086835a70ed8798944b1f9fd9d2b46145d36a6,46.734,132.104
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,3dc0c786f2c208f74ea392b48ba860b5b49e3249d8353ba521b2ca968634643d,37.815,154.769
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,c29db470cd2bf86cea09d36e20d9c6df17c9b1007bb0481d988f4638dfcc26eb,44.242,130.883
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,ea01527965bb8fc617b758bfd11bd2a9b683caac2f70ad31138de6890b8ce61c,36.1,111.103
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,bc3055d0355c14bed7060e606403811c299c400b4716a3b678425270b4e46b92,36.286,45.511
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,13bca14358f001057b4393f5454826ed0baa44b44c50ed62f2f5a78cbf29e420,77.61,137.873
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,f1860f0caf5ed279fd61c51dad612f115ec1b1fda3d152e1fb571fae049f1018,47.815,112.753
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,c235452329f78c41148479383e3bad5d9d1c877b66e919093a1c20717ead7163,43.173,117.042
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,c4cf8a83b14270573b6be0a51ac4a0532338b2a105d101b2c101edf9275aadae,32.38,146.741
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,035669144f9d7ded0f83bf78cc9a6438fd976b08daa8500f948b9a6f7659d5b4,52.021,131.449
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,c823da7482ba724116f2c0108d0b3f9d48571410d86a5d29ad70ce496de20d32,43.448,166.646
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,6fad533eb08eaab01e5def86de2c66da39495e9a89ba499251072189fa9d1f8d,29.158,133.075
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,72e6d106ed07cf4dbbea2ddf6f7116be509b01cd44f21e0504f181601c8745bf,22.244,125.329
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,bc04e4e68db98278d16a7f66cc1a212a21e346d9ef0e531b09282bf436934331,57.194,135.075
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,d41a51b05a8093024661211d4e7ce3644fcd4aceb589e2d20666cc82374e9b97,33.871,106.749
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,43c68901d5a16c0c87eec087cdac060f3f69e235991d8715d4db0225c6989082,25.989,141.294
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,e0b6b09eba3757c0372cd30f0006b41dfdba36c4bbc01964ad726015b8a8d83c,43.465,164.493
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,dfa7ac27799c955e0b670a3a709887d169a35deae9af6b206478a21b5f140373,106.62,142.525
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,5cb9fe48916aa2d74a51315418890a0f0840798fbbc4fd4a59ecbb0e8676ad43,35.245,143.027
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,8305ea38f03ed90a5d3743b932b83451bf38fd4bc2de8ea1bd8b42aab62465da,37.388,113.585
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,82778ca1825dfb602811f98664328fdb01a6f16812d01bf4f90f357fd67441cd,37.096,141.085
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,aa7d5e9f5917f08dd9f8766b18ae86722418b09b9b49e23ae72ef6e33da48909,33.014,142.976
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,eda7ebe08cb044120a6ec7742c63c49c0efb17c5e062d30f396c60742265ab6c,32.536,128.717
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,06d44cbded4bee131908cac90b773293e3353d7881950d77cd661e78e694ba5d,90.095,140.765
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,4290deaefc65ccee494c65c8c02fa90a7c75c3c2a67679604c90deecd047f74a,34.844,127.199
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,f72f5c78a089cf737086088a1555d70be3f566306a1403eb98e0a5e64fdf2850,34.858,154.748
