instrument_id,test_id,ibp,fbp,product
2ed1d374-7800-48a8-9a5e-dca96443823a,8c466c211f1baf524f0446a0c6a4749461109e0824c2b04e0115847be5a3e31c,33.777,147.496,176952°26JJJ
