instrument_id,test_id,ibp,fbp,product
d9680145-4a1f-48a8-9ad3-52e904efc45e,03e692917cacf54bcb87d90670b3d229d8bb7f00d06016336ec067cfe57ba77c,128.231,129.466,D850 MIXED XYLENE
d9680145-4a1f-48a8-9ad3-52e904efc45e,b1a246feb32a099df9109d20b27442daac3e2deb31d2dea1276aa7a7bf337a39,127.86,127.927,D850 MIXED XYLENE
d9680145-4a1f-48a8-9ad3-52e904efc45e,e7a643b55c56b7ab6cc2707f63e270634926c606959d60017f3d2fec25f4e2ef,127.122,127.145,D850 MIXED XYLENE
d9680145-4a1f-48a8-9ad3-52e904efc45e,62bafacc0f0df3fb2f0799a0905d0b5d31da3e3f02d95c2bcafb852dfad8dcf8,127.127,127.139,D850 MIXED XYLENE
d9680145-4a1f-48a8-9ad3-52e904efc45e,db938ee21c8010ce831c507cfc6280d7293dc47168e3398c7a0fb16c5021a999,127.85,127.939,D850 MIXED XYLENE
d9680145-4a1f-48a8-9ad3-52e904efc45e,49a22725b5082656f30addfa47038e58755fde8099e108c3e8d53501b927a7b6,128.453,129.401,D850 MIXED XYLENE
d9680145-4a1f-48a8-9ad3-52e904efc45e,aa6b65fbc1b775a5fa98123bb6f7c89b7fe5cfd9a3129aac8b067c7a66f7f945,127.82,127.893,D850 MIXED XYLENE
d9680145-4a1f-48a8-9ad3-52e904efc45e,eabef7728289873dd9855d0ee65ed39d6531739c10531d4acb5c15e89a10dba6,127.833,127.902,D850 MIXED XYLENE
d9680145-4a1f-48a8-9ad3-52e904efc45e,120b54c13a07d05a9122660faceea290d9a303edac90423e18e0bbafbae5f79d,127.834,127.899,D850 MIXED XYLENE
