instrument_id,test_id,ibp,fbp,product
e1326398-e01a-445f-9caa-c175da8ac7d3,aec9114f244e7475798463cda1e1fd0bbc1496270d53ab00610a5eb3c57cfae5,38.399,145.502,191785-12 opppppp
