instrument_id,test_id,ibp,fbp,product
2df7e68d-32af-450d-a6ca-b82653d76940,18b7d5d5096cbe2fed7457bf70c1e615ee23976494e2eb3d48c41d01c00cdb21,177.885,323.764,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,25535f7f097d8351449ca03dbe6bebb22ae3c94423e876a6b931cb3f7857b86a,192.73,344.599,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,c3f02a35df2aa7d3fa51696ce41bd2fd40e5d00977162bab0cb59487591bce37,233.522,346.351,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,0fe9df359195ebb16ec818013082723523635020a7ae98f3dd2d790915753c19,199.526,351.124,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,508444f0dfde264b0a9e01a49397ad9cc752b35b2c799a63f998b8f55cb15022,177.765,313.891,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,eeb875e91e4a23afc726ed0f2b10915108aeea89b1b58bc535cdec4ceb78f79c,210.037,331.407,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,a3a0bca7b042fb280074d2722954a67ffac2b34cf9d71189848263152cf33d62,184.372,309.206,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,0157fc9f31bc0a6697158dbbf5cba53ee89bdd71e9e95c8b5cb6ab543b259e42,204.049,355.619,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,12e5e48d8b8b008bf1427c80ca91c226ce2d81c0be5f5dde98b3d5aea5e85e16,189.088,322.886,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,2bde6425a426a1fae70e4474d3e58af4bb8f9abd6a0a0bb1fcdc4baa4fa54295,178.648,327.247,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,23c1f1085d816fa110c0bc2b427671ee59e0c6721d5ac207819fe2c37c70c22c,203.205,310.822,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,758b1a9087fb3d6ca64e4cdf7f4613cef1f704f96dd268b87fb2ae44107b18b2,181.129,316.909,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,72a428c77689fd0f74b8bc8b20dbfb7a0bd755093bb0479a5cf99ee472d81802,186.49,322.798,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,2300bd53dac6f9ebcf5c726bd6048d15e8b434dbb9f011860c24f1c88ac0084f,209.505,336.89,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,0217c4b1e3404bb6b51b77721521a4316156f9f73a0ce0e778445964e06b6032,196.74,348.095,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,817a6113d3d812249deea11bca75b3b22b1816b6aa371f614d0d96789129f8dd,193.562,344.101,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,99aa8137b59f917fd1e682c18a9059adb64355b3f5d3b1007a1a4bbc2db660d6,201.659,346.503,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,285c85b3c3a83ba8e548a511223efae6d332269d9ed8f184a80ab4a66bf3af2c,179.794,326.375,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,71d72837576b3c09fdecd538ac89fa1a5fd8633c9adb08875554d00636b682ff,190.242,305.092,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,f32fff29550340327673fac59e90314b8269955522421b7d8e3777ed1d09a3de,193.831,343.71,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,28686c863cdf76696c6f4afffb2d37c689c46b6e5a3469abec266856debff810,191.54,320.908,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,c76e37c285945bc6f43b43d6f4f47f59d8d7594337b8e835ecd6b04dd038d93d,229.421,345.877,DIESEL_9%
2df7e68d-32af-450d-a6ca-b82653d76940,68cefbe9b570c820619405567d5186df5baa223afa4bcdf88b9096133a69cd60,186.223,313.59,DIESEL_9%
