instrument_id,test_id,ibp,fbp
0aa8fd0d-019e-422b-bcfb-6f0803909220,71c12dfac9582a7574d44934817c2d3958a1bf7f65f9a37bee8c4b5548c2d649,27.064,70.212
0aa8fd0d-019e-422b-bcfb-6f0803909220,5d748e7ba0e1eca15becc667d2f61dd86c1af842a53c40cbdedb039f7a7aa516,34.578,168.92
0aa8fd0d-019e-422b-bcfb-6f0803909220,a79cd899f708278e3c9921e48341b2e98bcac106a9c8ed72bdf96c1b16b30b85,31.214,147.825
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,fcf72246a37bf05be4f48d7f1ffc7e9994f9aaf22d1ced6941233a6afa0fe617,30.199,144.657
5064f4b6-85f1-41d9-8562-ae9948202868,eeb684bd58d167c27df4a6b3913b9315c04471bf8343ce38b81a7b4962966ec4,45.963,129.616
5064f4b6-85f1-41d9-8562-ae9948202868,442163bd39cf372330907f7b83fce469d72e912c09e2f974cf9cc291b0e6434b,39.969,178.919
5064f4b6-85f1-41d9-8562-ae9948202868,7a0d86fda7e37fe678992ae5caa463fcbb7b7b1d31aac48d1202f6f49089a309,35.145,140.106
5064f4b6-85f1-41d9-8562-ae9948202868,f19c4a6d60393e1f9dcb8f3092a87c1910c46ef49fed71561c2b9cf74a0bb1ca,39.506,192.208
5064f4b6-85f1-41d9-8562-ae9948202868,40fa61080075bc3590dcebf30a1d40064619944f6e010c8e8cdf896e9a4ec718,39.506,192.208
5064f4b6-85f1-41d9-8562-ae9948202868,070e7896fe77b1c6ae2756300e25b2ab54ea323fba16345f54c776551ecc5b06,99.251,143.132
2ed1d374-7800-48a8-9a5e-dca96443823a,14165b9248f3d116d9a43fbd54c0c8c26aa9fefe8bdd83d882a0457399e3107a,36.094,160.867
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,3282fa8a1cffcf3398e0732f4fc85c87664b04702f17cef0bbf0fc34c3aad836,75.454,156.264
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,8142b33a8671d6924c258a78839fe9092c22d5851e8902b512bebfbb2e4b304f,33.252,160.545
2ed1d374-7800-48a8-9a5e-dca96443823a,b99b7a9a503b57df3fe92d7d6a72cc16abf89caf613524e09df8689328867b19,34.111,86.94
2618baab-9161-4b0e-a67a-5a0be28e71ff,22b86ed24491716948271d518c8c22fc4d9b76ddb7adb373b4fd5e7dfc1d47f4,42.448,117.658
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,1652aac2f50ed84478d2a746b20526d19e8f340d2991363474641d99a0135854,30.544,146.701
5064f4b6-85f1-41d9-8562-ae9948202868,d4926a06beb5d17b4a0566b0440ffc147ed1d7c79dc7e9d6665d980957e57b13,45.463,117.779
5064f4b6-85f1-41d9-8562-ae9948202868,c2834745a3704ce94922eaa0a5c1932caa0c7608160254f73d2a199f3155db0e,102.954,137.893
5064f4b6-85f1-41d9-8562-ae9948202868,086b0e16cbe222d32744d9c79029043cebc17e79881d59a55f098706bb33ced7,50.921,125.077
2ed1d374-7800-48a8-9a5e-dca96443823a,b25c9b979362001a2ff41337bf2026d05d8289b66dc26d0e1c4a92a605afb600,37.054,142.644
f17a6cda-cfb5-4b76-beb2-ab68c0cdd166,d44734ea6396232815a74a79dfc0f2e29009ef979a84e6f4b63fbb33da59e8dc,31.953,154.494
2ed1d374-7800-48a8-9a5e-dca96443823a,3fc3089dc595fc309992bc23385b6cff4b38d56f27b90bbe41a491fb91cdcb59,29.145,92.005
2ed1d374-7800-48a8-9a5e-dca96443823a,a2d72c5551740721704bb4a2e60990495deae3bf760014784062dac26d9cfc5a,138.128,138.437
5064f4b6-85f1-41d9-8562-ae9948202868,36de1cadc2ce470ac8299ae3b28ad39b608722ca6f220c0437887b06b74fbf7e,15.984,23.744
5064f4b6-85f1-41d9-8562-ae9948202868,b7f2d87be806b5a0b53c9da4cf8ebee0905f3eafb4b4447a7494e482b965e88e,39.185,170.769
731f339c-0327-4a22-9df3-3324da5ac628,48b241f4b1c6d14e1725708ffa35b31b6bb55cb3fd8df9145c082a2bd08bc4a1,65.357,135.294
2ed1d374-7800-48a8-9a5e-dca96443823a,5bfb6c2b838be7337ea036521bb42b0fb15ad0a4ec769b0ac521ded62d5757ca,32.907,140.7
2ed1d374-7800-48a8-9a5e-dca96443823a,c5a23333b99944648ae1f1aa509b391c41a565acf9221e4cee7d80c115e9f7c7,26.019,72.674
5064f4b6-85f1-41d9-8562-ae9948202868,0dc1315604379619dda7e3901c5f8755e4a54fbbc754651c44a4ccb86ef771f9,40.023,127.27
5064f4b6-85f1-41d9-8562-ae9948202868,67d5bc7df88bd33cc459b76e2e9505292de40cd3c485fd0e86a35b6d4cc9cae3,38.393,157.475
2ed1d374-7800-48a8-9a5e-dca96443823a,e923d3ea8b7edb45b8ed5c967097821bef9f1bc314ef7567de8041f97f0c95f2,30.444,145.139
2ed1d374-7800-48a8-9a5e-dca96443823a,fc5f0fd6cc98b00cfd6944baffd787587f014f39ad0fd13d55c6f850f93ad71d,28.559,44.307
2ed1d374-7800-48a8-9a5e-dca96443823a,a3afb4214cda2a22d999b94b28116fddc3f76dc5921d7edb16e21b4d7acd07f9,42.745,133.011
5064f4b6-85f1-41d9-8562-ae9948202868,862e01562360c74212927821cf0842e61c212c64b6d309669ece2aaa807b20db,46.465,153.912
2ed1d374-7800-48a8-9a5e-dca96443823a,fb26867d13e45f2a23576a1229235ecbf956cb1d69cb7a7fea4f226a1278a768,26.594,46.073
92326ee8-3704-4d95-860a-288c627e35f7,256e08ab99e80921ace606f31f31471aa56012afe05d148f99a57d6910600b7c,42.411,126.211
2ed1d374-7800-48a8-9a5e-dca96443823a,df75bdeffbed8e91316ab8b4a84efd28c29366f5fbddc7178997d888194fce78,36.015,154.875
5064f4b6-85f1-41d9-8562-ae9948202868,17945008a2af24e00d33798f79ce7f74dbcb5c8c5d52ca0b69732781227a9c77,39.024,157.002
5064f4b6-85f1-41d9-8562-ae9948202868,f2204ad104be951318b6d19584118dc6443a08ef06dbbd2d9e997b0a14429fbc,38.029,125.758
5064f4b6-85f1-41d9-8562-ae9948202868,2deb8fcc76b3291dbb5415d005dcc200d0fc338b0bd7e57549f1e5ea44fb7a52,39.024,157.002
5064f4b6-85f1-41d9-8562-ae9948202868,15fcea570cb42a47a5db6441d68cf93703c27f1750c7cfe9d762d6065bdacc1e,51.656,149.028
5064f4b6-85f1-41d9-8562-ae9948202868,5dd461a7608bc947ad98693bef369efda613d28aafb07fd6eaa8035a4d90df58,94.777,142.55
5064f4b6-85f1-41d9-8562-ae9948202868,5c0dbe60012e9dd96a5ff99e8be9f997cb9f0cef1dfee7267235ffce9e9800c1,34.027,168.689
5064f4b6-85f1-41d9-8562-ae9948202868,87c91b38527e9332a83d808d21ef6b8f1166484f8341acebfce15521f938a936,13.934,24.357
2ed1d374-7800-48a8-9a5e-dca96443823a,cc8dd543e6c05555455582d56689e64e4669c583512d4807052dcd01b7b07722,43.738,143.571
2ed1d374-7800-48a8-9a5e-dca96443823a,193bec1af8f27cad74c8e827827db8a9af0a997e18aee7ca35ed7a2dd12bc4b1,34.743,149.086
2ed1d374-7800-48a8-9a5e-dca96443823a,60a9bcd9fb2861be3c846260aeb654f06ff6788943becbf840b2c4c6da7bbff4,44.19,141.965
333b4d1f-edbc-4cdf-b651-e2c159f1a3db,118016f0d5b47aaddd2280fe70d4cbaf6b64181757a003fcbb998d574d46f3d2,61.566,163.094
5064f4b6-85f1-41d9-8562-ae9948202868,1525d7463f687b6ba9ccd8c478bd48102dd0fb97768f90a19948d618fb26fb2a,36.32,154.262
5064f4b6-85f1-41d9-8562-ae9948202868,0f40ae0ef4bf6b703ffb0e4691e32c51a9d42874b651c03c1e0b9081849332d4,36.607,124.227
0889e4ec-1473-4d57-a5cb-df61853edf03,40b84bb5b33178b0b5193f066cf924dbac9fe3e15010ce0f235b0115ed1063b6,32.43,143.624
5064f4b6-85f1-41d9-8562-ae9948202868,6dd890f4705fe21911d973dd3577f75fe443e356f09baea703fa2d918a304c17,34.952,167.165
333b4d1f-edbc-4cdf-b651-e2c159f1a3db,cd6973ae146df5872584d520334c3c137bad21dc7a511a66dda5f2244a60ac1e,40.586,121.055
92326ee8-3704-4d95-860a-288c627e35f7,68ce083dc66e0524fb4866a30dffca203912202c272d0f391aada0a1084f6599,108.147,147.201
5064f4b6-85f1-41d9-8562-ae9948202868,5d0a3b48dff8b27777b57145faf38eaf34fe60e30db8db07bc01b8c8a2f0d23e,39.076,149.947
2ed1d374-7800-48a8-9a5e-dca96443823a,288b9485ceb7b2611d07bfedaa2e2fe30074d3071ec82db8a63edabbfb4d3db0,26.289,55.425
2ed1d374-7800-48a8-9a5e-dca96443823a,2d57427b34b95a718112c7c45db51983a84f7b41277b60a2c27c79ac504ff538,25.821,52.601
2ed1d374-7800-48a8-9a5e-dca96443823a,34c5f15f1f10e722933afe8b0018bb221e4e899595fbeaac40a81eccf8d27d64,32.231,144.565
2ed1d374-7800-48a8-9a5e-dca96443823a,6c8d417f695649bff2574483baa7d9112df81e215575f38957cb241ca408f27b,60.586,138.829
1114da92-0859-4dfb-a363-26447dc0f84d,571c7eceb80000205e2607bdd31a892f88f87569eead6600175aa7ce94ac16a3,41.613,126.754
2ed1d374-7800-48a8-9a5e-dca96443823a,cd1ea289064ce1a5d111675930ba8ccd53cae6e4770bb3d19b31734298a8c22d,98.01,98.16
2ed1d374-7800-48a8-9a5e-dca96443823a,c48a821f16454d5b0bb4696909bea4eae758998e2c735ac5e150fefcd66dcbbb,34.977,132.283
2ed1d374-7800-48a8-9a5e-dca96443823a,31a657bce8c6d8df491a0d425998b4d09f1a8c18b005ea3091985575ab0d8697,43.534,124.177
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,87c76348ba24d0c1f20ecac4fc45cccb70740241827bf0d1a251dc36e4f0c32a,45.005,114.901
5064f4b6-85f1-41d9-8562-ae9948202868,25ac0dfde99a38bcec253665d05491417c79901748ad6e1d5c4f7b061b424043,43.759,157.749
5064f4b6-85f1-41d9-8562-ae9948202868,c8e9c65a411680f7a5bea5324a7c2f92aad6666704e19237e9c01444a5152fe1,39.403,157.384
5064f4b6-85f1-41d9-8562-ae9948202868,50dd9e1756873034f048c59277f91841a2a5e50eb5df9e8d00606de4217154ab,43.759,157.749
2ed1d374-7800-48a8-9a5e-dca96443823a,20a8478303151092e1e1d8839bd6d0e8b97bee5bc7dcce7eaed241d020acf8f3,38.079,155.121
5064f4b6-85f1-41d9-8562-ae9948202868,ecaeaaa461d81ec47626456d55f3dae0175f73660e95298d825ed0fb67c01378,39.855,146.609
2ed1d374-7800-48a8-9a5e-dca96443823a,7f6bfe31d21ade0a79af882a5ca235bf6d79b55cd4b0dbe6366ff88c02da3c96,42.396,152.746
5064f4b6-85f1-41d9-8562-ae9948202868,1f8823b4e7ed34c31e05e969a650cb470823a79b2128b472ade5b98e3d60a75c,39.403,157.384
2ed1d374-7800-48a8-9a5e-dca96443823a,6aab4cc26c47a73348fb05c0a6f575d0b638a4e4cdaca340be4da455ffd81d56,29.349,84.631
2ed1d374-7800-48a8-9a5e-dca96443823a,1da4be5c2bdbd8a66231f8034835a5b3f34855731d5a7d1c3a932e1cef99ff5b,40.453,151.524
2ed1d374-7800-48a8-9a5e-dca96443823a,fd0e0ad510a49f6df4a6b3d7f436ba7aef79da7e3cddd3d4a147df51b5345535,98.01,98.16
5064f4b6-85f1-41d9-8562-ae9948202868,3e7fd366982a290f84143ef0592a6d95556c0d330b44dee2a9bda009fd67e439,40.677,175.833
2ed1d374-7800-48a8-9a5e-dca96443823a,485944bcbd9482b5831be00cc28214a5c38aa4f614b7095da0861192acadd2b0,42.292,42.605
2ed1d374-7800-48a8-9a5e-dca96443823a,f9546c226f8a267afb335441990fa096a647431bce7cf27afa3e0c98d09e7adf,44.995,127.789
2ed1d374-7800-48a8-9a5e-dca96443823a,08cbf3fae8b187761d23c7e1aac799654af3815fc3e542a3301196926d1c4b70,30.582,116.248
2ed1d374-7800-48a8-9a5e-dca96443823a,063178cbe91d4ca13d08b82ec56535d2d99ba34b716dae2a1c0f5a845e870d23,40.387,123.316
2ed1d374-7800-48a8-9a5e-dca96443823a,82793db3cdea0fec7510092dc9e1a21d4434b108323d45b7a9220ff67f5e2be2,40.387,123.316
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,65495fd4367cb99e7023d6d14a3ac1fc0e7b67a06cc396c6a9106711e1307dd7,33.166,132.743
0aa8fd0d-019e-422b-bcfb-6f0803909220,5c6906441e34bb77a1288d5d41b4607303f42b36a05af19783ab0a5eea63d2ea,35.995,123.153
942706ef-836a-4464-bc76-74aa97b76f8b,61309bcda37984eaf0ef37ec1a439f7bc5da24cbc6c8da9e6031d58dfc1e46e7,38.873,174.153
0aa8fd0d-019e-422b-bcfb-6f0803909220,a72a374a8c73747b3208fa2808b0aab4c5770b57f53fdc2feb6d8e128b1eb169,36.492,124.102
0aa8fd0d-019e-422b-bcfb-6f0803909220,340aa920d7a81c834c8d5de18dfe41876e988f1066ad40a4370ec4de4f8e63fb,25.848,139.226
0aa8fd0d-019e-422b-bcfb-6f0803909220,7bd80ac8e91c8074dfbc2a8d8869e99983afadf5cb9031944605439e502cfd0a,29.195,155.156
0aa8fd0d-019e-422b-bcfb-6f0803909220,e26cc775ea87bb8a03b60e21d4c9c5488c713d5aecf80199ee7b22b685e2b52b,26.312,149.167
0aa8fd0d-019e-422b-bcfb-6f0803909220,d5d3732bec814e6e2ce380cddf729cee7f1d420b2cef1a70003504ddf1e6434a,97.806,97.93
0aa8fd0d-019e-422b-bcfb-6f0803909220,1a52d1bb9f96b4d8c7d8afe2e888fcb39433a3e685cec176af9e5ad75e6181d6,35.852,156.198
0aa8fd0d-019e-422b-bcfb-6f0803909220,1ef6239c2c24e46aafaa2a6d45bea566c441079a27ae84231c6fe720ca5cf712,42.526,159.711
2ed1d374-7800-48a8-9a5e-dca96443823a,5f631903aa81f81cbded4229a2de7480096ece25995e4a4c7ecce366131e5c71,29.363,85.503
2ed1d374-7800-48a8-9a5e-dca96443823a,e4280ed97535268f7c2a63f6dcdfcd1c606b13c275ed41274a0d056376149d85,35.54,125.485
2ed1d374-7800-48a8-9a5e-dca96443823a,f3327e40bf1b2ee0aeefac4483e098a3481f57565dc7098e52a05e595cc016b8,27.844,148.957
2ed1d374-7800-48a8-9a5e-dca96443823a,2af52efd208bad76ecde6b89a1ad25271c15469cce33e195ee9674bce4eda8a5,40.108,127.987
2ed1d374-7800-48a8-9a5e-dca96443823a,2ade7a4ae3db0427dc2c5b1d4b7b1da031c6e9537630be59acbd8e3118360a10,51.546,57.257
c0983ff3-7d72-4887-b98f-c6801a6c466d,ad76af48fbe43ebe2f5cb8c5d026138355876f71e77297d596a9c0604ba52d22,43.388,156.803
0aa8fd0d-019e-422b-bcfb-6f0803909220,215ab9a7175c754babcdcee3e260abd2d6292e4c5382e20cc1bcbe8fd72dbca5,29.556,156.084
0aa8fd0d-019e-422b-bcfb-6f0803909220,27f15181882e58a9f4493ca85c17899950af9391127279f69b25fd9b9659967e,29.514,156.084
d9680145-4a1f-48a8-9ad3-52e904efc45e,a2fcafb8eb8f4c238a66050070420007f5635d061b2d58a1094b43402ff11a2e,32.328,138.221
0aa8fd0d-019e-422b-bcfb-6f0803909220,fe0f5e0882d4cfda63ef0197cbe1dc8c138da072448710cbc64efc81d76be7d3,25.648,141.352
0aa8fd0d-019e-422b-bcfb-6f0803909220,a426a891ed5324ad9e6ff33ac84f772d15c01dc44bce16836c41fe8666b4776d,28.427,165.378
0aa8fd0d-019e-422b-bcfb-6f0803909220,cf607acb7180b0e1b47b83ec760dbd8c6b7387621a50d33448a5b77ef638e784,29.405,151.15
0aa8fd0d-019e-422b-bcfb-6f0803909220,24b3e46464792ad403809fdbecae933aac2561739b0759516ebd7abfd0f00f07,32.949,160.038
d1786860-8805-4192-af2b-a6f12832ac56,16a37057b823cd8424c8c08a92d42469317ff7b149556ff9e9ee6f9b47e139b1,25.234,74.392
0aa8fd0d-019e-422b-bcfb-6f0803909220,3dbabb238be4ce5652bae7b89f5b24931d7032c0911e9f87f8eecdd4654368f1,34.316,154.506
0aa8fd0d-019e-422b-bcfb-6f0803909220,1104fad88105e202fa38371fe29b1e24d249a9e6e33292ca3014ec6895526ca8,34.379,153.531
0aa8fd0d-019e-422b-bcfb-6f0803909220,61d214d93b6a33d1ce0d0390dfc0e23791a3df21945f9c5a6aa84c959a252918,30.727,152.351
2ed1d374-7800-48a8-9a5e-dca96443823a,2de81675f6d1cfd32fd408fcd061b4286cccba199ff4621e344810e8ef4cd032,32.907,140.7
0aa8fd0d-019e-422b-bcfb-6f0803909220,500d404b507caa44813321e08b3a7f8a52bc9f02806fc70db5dae1fe6bcc9711,35.046,154.522
0aa8fd0d-019e-422b-bcfb-6f0803909220,36bc27a59f24ffa752681535ed5c01fe66d7f14fffe52c2e6b3ec9defce351fe,33.808,151.619
0aa8fd0d-019e-422b-bcfb-6f0803909220,fdc9607f586749ae282b607b424df2ef9db9393407c5a05d37b1e5f12790e315,31.627,155.16
7f33271c-1569-4840-a04c-8ad769055b74,63eb42faa35317c2e021ee9dbfed06ab1b3bc0b6da2c71bbb444d21aa3d97b49,12.802,23.296
0aa8fd0d-019e-422b-bcfb-6f0803909220,9549ea66881bb2eefe5edf31a2ab80d590d26f42ac53eaa4dac52a41c391a9bd,97.846,98.098
d1786860-8805-4192-af2b-a6f12832ac56,0e73bce5afc0da84cb9d14061f52b9dc1640fc82534e4395f3072b32975e9759,40.393,157.624
0aa8fd0d-019e-422b-bcfb-6f0803909220,5f4d7cb3df57f382de99724ba93a89c7610a5926f0b2a1949228adcb963f80bc,32.954,158.236
333b4d1f-edbc-4cdf-b651-e2c159f1a3db,4c43e5980ce42cd1ab2150c0eaced09549004d81d4175709c66e8437d7153809,47.296,136.15
0aa8fd0d-019e-422b-bcfb-6f0803909220,f42193c6ea40311112bc582cc03d13d0e3320ec0e9025bfa8ec10650016610dd,29.125,77.608
0aa8fd0d-019e-422b-bcfb-6f0803909220,2a875f5ac309a7f958b03526a578c1e470e7a097cfb43881400469c243e7921f,29.075,75.897
0aa8fd0d-019e-422b-bcfb-6f0803909220,e3d9413c8caafcee880233d4015b3941c144b45f01aeba4bf590b70f3125a5b6,29.327,153.067
0aa8fd0d-019e-422b-bcfb-6f0803909220,2fe7efb3acd306ba434446264ec00a70c76f78aaabec49ec2f84b5777b40ede2,25.266,141.986
