instrument_id,test_id,ibp,fbp,product
731f339c-0327-4a22-9df3-3324da5ac628,11e97e57ef5b81a51ba2a8891bf98afabfc3dc2cf1d24b2399456e92697a2183,35.067,139.349,176732-95aaaaaa
