instrument_id,test_id,ibp,fbp,product
2ed1d374-7800-48a8-9a5e-dca96443823a,8833bb70becdcffbce5f5eb6689a970ad7f42971233763f347fe231655d2929c,24.152,174.299,181928-32uuiiiui
