instrument_id,test_id,ibp,fbp,product
2ed1d374-7800-48a8-9a5e-dca96443823a,94c63c81d5c1fa7bc3a6f05c1905223ed42f21ab99e833a923d0ebf9ae30e7a9,47.351,303.129,177593-2GGG
2ed1d374-7800-48a8-9a5e-dca96443823a,624b50d2378e53d4f4a081386f234e221f31f3db098672ab39b47d14205fa9fc,47.351,303.129,177593-2GGG
2ed1d374-7800-48a8-9a5e-dca96443823a,544c637433656f8c1e36642bd5529f84b1867df89020d3230e1ec5c44aafd964,47.351,303.129,177593-2GGG
2ed1d374-7800-48a8-9a5e-dca96443823a,768470b6951c486867ddf7bebd79926f58c0fe811380a1c45b773d116acfd7d0,47.351,303.129,177593-2GGG
