instrument_id,test_id,ibp,fbp,product
d1786860-8805-4192-af2b-a6f12832ac56,f5625fde4bddb0dd92b5cb1e1900079b40e69337a6f50de2cd45680c63293eb6,40.985,150.766,WQC
d1786860-8805-4192-af2b-a6f12832ac56,e8c4bda45730569348f80809cc0bc80b292a05315dbffd8ac7ededc0e31b5713,40.985,150.766,WQC
