instrument_id,test_id,ibp,fbp,product
942706ef-836a-4464-bc76-74aa97b76f8b,3af8c8f5052bbf27caf6ac6adb5d978af22019ab2ccfe1d08b06df4cdafab13c,36.491,146.674,184579-53A
