instrument_id,test_id,ibp,fbp,product
0889e4ec-1473-4d57-a5cb-df61853edf03,f99dc25f4b1fbf7d1f93ef03fb815fc13eb556ed1522884b7a6b3b7908fc2cc6,33.75,132.443,Gas Handblend
0889e4ec-1473-4d57-a5cb-df61853edf03,9e766d864bd9897abde820fe1c9aa2c2b61d68a690bbbfdc2ca7a858a5d20de9,37.821,135.135,Gas Handblend
0889e4ec-1473-4d57-a5cb-df61853edf03,b43fd1212c2182052816d5cfae72538232a29a7c05cd97a91b54d0c39ee28283,34.483,139.868,Gas Handblend
0889e4ec-1473-4d57-a5cb-df61853edf03,918c6d204f4d0ff7b4eb9cbcf549ec2f5f2081c3425aa2c5a2e273b2a3bf5daf,44.238,141.883,Gas Handblend
0889e4ec-1473-4d57-a5cb-df61853edf03,f58cfe30b06be4806d21c0a1bb1b53add617e04bdd4fee690ee28b7d9b98cccb,42.501,141.942,Gas Handblend
0889e4ec-1473-4d57-a5cb-df61853edf03,9ee0bbb9b0e8b417b3dfe9702e90f03681164fabf7f509195d2a451209bac588,31.151,150.72,Gas Handblend
d1786860-8805-4192-af2b-a6f12832ac56,a4bb40d831aaaf4110e9e55082506de2a0a096f43bc70215b78393fe20a19e23,31.371,116.408,Gas Handblend
0889e4ec-1473-4d57-a5cb-df61853edf03,b01501e124be786ceb78d4f919d20b81451861858b1916cca416cf3608ac9e80,32.106,137.851,Gas Handblend
0889e4ec-1473-4d57-a5cb-df61853edf03,1e22cc94b152d8168759c8dea84de3f0c968b843e40211dd4919e9e9c22d2d36,37.663,128.787,Gas Handblend
d1786860-8805-4192-af2b-a6f12832ac56,3a5296a508e19bceca5dca334a8948a8c6c6785a220bfb9cb0fe4bf2a97d0387,31.371,116.408,Gas Handblend
d1786860-8805-4192-af2b-a6f12832ac56,801415c158a59827cd9263113bb256349853b02a2042f09e5792dc2f58d994b9,31.371,116.408,Gas Handblend
0889e4ec-1473-4d57-a5cb-df61853edf03,903e72491ab042f05f5586178ca1a181e0d1d83728106bbde7350d6800b5ee3d,33.037,137.822,Gas Handblend
0889e4ec-1473-4d57-a5cb-df61853edf03,c0c28aa64b149e5f3f2402392e7a8f7242fabefed566b8e986e88b6a83724fec,33.732,151.227,Gas Handblend
0889e4ec-1473-4d57-a5cb-df61853edf03,f83f56f8b5a73568fce75c4573a599b6b96262aca80cc191f428177522a26711,31.983,157.218,Gas Handblend
0889e4ec-1473-4d57-a5cb-df61853edf03,89d80c234e71ae47ef06c5ab84691cf5aa57410f2f3a16fa1e1ee9c4b8c2d9a1,33.908,163.316,Gas Handblend
