instrument_id,test_id,ibp,fbp,product
942706ef-836a-4464-bc76-74aa97b76f8b,84b9ce5ecd7ce15f3b73b58cd0d39e5cdc9c73befead4d91602f8ca049ebeb60,125.792,126.79,PARAXYLENE
