instrument_id,test_id,ibp,fbp,product
d9680145-4a1f-48a8-9ad3-52e904efc45e,6ff41e7df83f9de150ece5a57b11594f65db1c4dcef79543864a2d5f3ca52f4c,55.303,22.656,crude 75c
