instrument_id,test_id,ibp,fbp,product
62548191-5d9a-41c7-aae5-5788aec74ee4,3846f78b0ce988f88beecda73846c676c74971ba6d4fc015f3b568b75f9c493e,275.948,334.252,**4100 GOMK
62548191-5d9a-41c7-aae5-5788aec74ee4,98266a6d796798cd10aff0056f8fc6e96e23f88d0c0041448e57bc8b06b3d315,274.505,384.534,**4100 GOMK
62548191-5d9a-41c7-aae5-5788aec74ee4,cb6e603056a955e2c830ac869f1a1f76bae7b4f4c57d253ad2009f0771df75f8,290.249,360.371,**4100 GOMK
62548191-5d9a-41c7-aae5-5788aec74ee4,a7e255078f8996c12bbc37d52719531541d6afd001623f1232929edf6c5c97dc,288.121,367.874,**4100 GOMK
62548191-5d9a-41c7-aae5-5788aec74ee4,599ed5e1a857a38d6bee7242fb0d1030e54f46a0c476d27e44bf2344f4eec4e5,275.725,350.863,**4100 GOMK
62548191-5d9a-41c7-aae5-5788aec74ee4,20c389fdccf6d24017ee3dbeaf2d5d650cab2cf0b27c86719025c813f13f889a,275.725,350.863,**4100 GOMK
62548191-5d9a-41c7-aae5-5788aec74ee4,ed82c61ed93d55aeaafa68c7ababff384071751d0100340cb5e1467d7022ac98,275.725,350.863,**4100 GOMK
