instrument_id,test_id,ibp,fbp,product
942706ef-836a-4464-bc76-74aa97b76f8b,4c67209d6c0b80f66470e47730ca03ef39a688db02aba5046b40ed4a0bf4f194,35.162,130.831,192264-24AA
