instrument_id,test_id,ibp,fbp,product
2ed1d374-7800-48a8-9a5e-dca96443823a,89aa2a6238c8cff7c9dac57d37700e8a1b3c404aa2f109f903651a9fa61f23e1,26.68,49.209,175536-6 opt
