instrument_id,test_id,ibp,fbp,product
942706ef-836a-4464-bc76-74aa97b76f8b,59894b693f2c2b77ecbb7bdfe6d40312635e1bb9907fbb834d113620d6bea8b1,27.312,60.036,189571-1OPTT
