instrument_id,test_id,ibp,fbp,product
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,747a555865cfc77b48a8a55cb2f4780118c9c6cc5aea938addfa8bb1dc73c956,37.436,152.181,RFG-2380-1CCC
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,75b402740c8c8f5fb119be36b65604010c3e2bdaeab331f6e90fb78782e9746a,34.049,118.168,RFG-2380-1CCC
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,d7b9daccbaba962de96aaf1fbde75016ac8bec6953299f0ee06aa89b50238b87,37.634,157.992,RFG-2380-1CCC
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,b2807dcb3d783eb8d4a1eb07f142bb093d70127af153e54557162f971c557fcb,35.706,151.414,RFG-2380-1CCC
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,36f636a58f2fe3ab580d1d5d1e5e29bd9c1dec39b7ce8e5a24c6ae98d850fc31,35.706,151.414,RFG-2380-1CCC
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,21ec3c80c86a533845bc6bf747c6d07d40bf2938665165c41877fdbce147cd62,43.692,158.533,RFG-2380-1CCC
339f4e04-c233-4cd0-adcb-e57d59f7e0c1,b9c1747e44e0e106b5f80e3139b2463ed381456b56f6ea5089c4ac873aa672d0,36.704,152.065,RFG-2380-1CCC
