instrument_id,test_id,ibp,fbp,product
c0983ff3-7d72-4887-b98f-c6801a6c466d,1682913eed95adfe8127fc567ed9799ea37007543f22779c2473afa46f0004a8,183.377,341.507,Magellan Gasoil New
0aa8fd0d-019e-422b-bcfb-6f0803909220,cbbd321816a9fb8f38bccd03b808144378948b350ffb620fc8ef1cd25e606227,200.413,337.678,Magellan Gasoil New
0aa8fd0d-019e-422b-bcfb-6f0803909220,06b03f23ecc7cf0a79f068ee0577e3f7e449d77ece270dfabbe6c724ced26758,195.799,337.745,Magellan Gasoil New
0aa8fd0d-019e-422b-bcfb-6f0803909220,f3674ea7e3436778c375677cf0bcada4240e1ee546d794beabbb0961c4b72a56,205.651,338.709,Magellan Gasoil New
0aa8fd0d-019e-422b-bcfb-6f0803909220,bfec12b68f48814fef4d62b633856ac16e3910191cb85ca70b9e46dc2ed2e661,199.542,333.912,Magellan Gasoil New
0aa8fd0d-019e-422b-bcfb-6f0803909220,ccd2f6fb675b50c35c4ace6c74da8d917779bb53144b1616213f29e36720eba5,197.37,339.262,Magellan Gasoil New
0aa8fd0d-019e-422b-bcfb-6f0803909220,29989583ebb8b794a89a26865fd913d17dd3e71ea60c2e68a9b6912bbdb6c995,197.082,339.113,Magellan Gasoil New
0aa8fd0d-019e-422b-bcfb-6f0803909220,3b0e927d436505a0351cd71cb92124bb7b9134a40babb7a0408136b60e6b34a9,198.456,335.826,Magellan Gasoil New
0aa8fd0d-019e-422b-bcfb-6f0803909220,808b0e256aac8d72bef14ff79b3523a7c6483a5a0681ce296fc5f6fcea3dee20,197.753,334.787,Magellan Gasoil New
c0983ff3-7d72-4887-b98f-c6801a6c466d,a608701da1364464277ec881facab24c39fb67342d8e79e494ca38cc9de04316,223.494,343.406,Magellan Gasoil New
c0983ff3-7d72-4887-b98f-c6801a6c466d,8bc98386bbd861fd00948d69f68228c22e979d0ac597b74846ea8421c300750b,223.739,342.779,Magellan Gasoil New
c0983ff3-7d72-4887-b98f-c6801a6c466d,fa4fe2a294730179d018eee595db065ee7788a0089d9b2efa6272f3b1bc0ca44,222.629,344.865,Magellan Gasoil New
c0983ff3-7d72-4887-b98f-c6801a6c466d,708d57cb7304f92dafeca1d7244d05395a2bd90ed15c9a1ecbbacd63d85e89ad,224.376,344.928,Magellan Gasoil New
0aa8fd0d-019e-422b-bcfb-6f0803909220,e12b79b76cf1b4535c883ebc3dc1b5a9c6b2095a8e99fac0d42dbe8389afef68,215.782,339.199,Magellan Gasoil New
0aa8fd0d-019e-422b-bcfb-6f0803909220,b66988353e7ecc19352edea75aaf60c6f0d5b7a9dd3f743485fea2afa675a76c,201.566,338.304,Magellan Gasoil New
