short_id,instrument_id,week,test_count,error_count,critical_error_count,error_rate,critical_error_rate
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-04-15 00:00:00+00:00,51,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-04-22 00:00:00+00:00,52,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-04-29 00:00:00+00:00,56,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-05-06 00:00:00+00:00,32,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-05-13 00:00:00+00:00,46,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-05-20 00:00:00+00:00,48,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-05-27 00:00:00+00:00,58,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-06-03 00:00:00+00:00,47,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-06-10 00:00:00+00:00,32,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-06-17 00:00:00+00:00,58,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-06-24 00:00:00+00:00,56,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-07-01 00:00:00+00:00,49,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-07-08 00:00:00+00:00,30,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-07-15 00:00:00+00:00,50,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-07-22 00:00:00+00:00,48,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-07-29 00:00:00+00:00,52,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-08-05 00:00:00+00:00,35,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-08-12 00:00:00+00:00,42,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-08-19 00:00:00+00:00,41,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-08-26 00:00:00+00:00,53,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-09-02 00:00:00+00:00,46,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-09-09 00:00:00+00:00,37,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-09-16 00:00:00+00:00,46,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-09-23 00:00:00+00:00,56,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-09-30 00:00:00+00:00,47,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-10-07 00:00:00+00:00,30,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-10-14 00:00:00+00:00,39,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-10-21 00:00:00+00:00,52,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-10-28 00:00:00+00:00,45,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-11-04 00:00:00+00:00,38,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-11-11 00:00:00+00:00,35,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-11-18 00:00:00+00:00,44,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-11-25 00:00:00+00:00,58,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-12-02 00:00:00+00:00,27,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-12-09 00:00:00+00:00,21,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-12-16 00:00:00+00:00,33,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-12-23 00:00:00+00:00,57,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2024-12-30 00:00:00+00:00,46,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2025-01-06 00:00:00+00:00,32,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2025-01-13 00:00:00+00:00,43,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2025-01-20 00:00:00+00:00,51,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2025-01-27 00:00:00+00:00,52,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2025-02-03 00:00:00+00:00,30,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2025-02-10 00:00:00+00:00,35,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2025-02-17 00:00:00+00:00,48,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2025-02-24 00:00:00+00:00,52,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2025-03-03 00:00:00+00:00,42,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2025-03-10 00:00:00+00:00,40,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2025-03-17 00:00:00+00:00,41,0,0,0.0,0.0
OF06,ccb19ec8-2711-4d72-a960-640432c04b74,2025-03-24 00:00:00+00:00,44,0,0,0.0,0.0
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-04-10 00:00:00+00:00,64,0,0,0.0,0.0
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-04-17 00:00:00+00:00,71,0,0,0.0,0.0
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-04-24 00:00:00+00:00,66,0,0,0.0,0.0
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-09-11 00:00:00+00:00,78,0,0,0.0,0.0
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-09-18 00:00:00+00:00,107,5,1,0.04672897196261682,0.009345794392523364
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-09-25 00:00:00+00:00,112,46,4,0.4107142857142857,0.03571428571428571
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-10-02 00:00:00+00:00,101,19,8,0.18811881188118812,0.07920792079207921
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-10-09 00:00:00+00:00,96,5,3,0.052083333333333336,0.03125
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-10-16 00:00:00+00:00,94,54,23,0.574468085106383,0.24468085106382978
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-10-23 00:00:00+00:00,101,76,28,0.7524752475247525,0.27722772277227725
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-10-30 00:00:00+00:00,94,73,33,0.776595744680851,0.35106382978723405
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-11-06 00:00:00+00:00,108,20,8,0.18518518518518517,0.07407407407407407
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-11-13 00:00:00+00:00,101,25,13,0.24752475247524752,0.12871287128712872
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-11-20 00:00:00+00:00,109,14,5,0.12844036697247707,0.045871559633027525
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-11-27 00:00:00+00:00,92,7,5,0.07608695652173914,0.05434782608695652
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-12-04 00:00:00+00:00,106,37,20,0.3490566037735849,0.18867924528301888
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-12-11 00:00:00+00:00,86,19,13,0.22093023255813954,0.1511627906976744
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-12-18 00:00:00+00:00,89,13,1,0.14606741573033707,0.011235955056179775
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2023-12-25 00:00:00+00:00,74,32,27,0.43243243243243246,0.36486486486486486
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-01-01 00:00:00+00:00,91,8,3,0.08791208791208792,0.03296703296703297
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-01-08 00:00:00+00:00,77,35,19,0.45454545454545453,0.24675324675324675
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-01-15 00:00:00+00:00,57,20,11,0.3508771929824561,0.19298245614035087
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-01-22 00:00:00+00:00,96,37,14,0.3854166666666667,0.14583333333333334
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-01-29 00:00:00+00:00,76,82,31,1.0789473684210527,0.40789473684210525
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-02-05 00:00:00+00:00,91,60,25,0.6593406593406593,0.27472527472527475
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-02-12 00:00:00+00:00,78,38,20,0.48717948717948717,0.2564102564102564
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-02-19 00:00:00+00:00,88,29,12,0.32954545454545453,0.13636363636363635
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-02-26 00:00:00+00:00,89,0,0,0.0,0.0
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-03-04 00:00:00+00:00,85,10,4,0.11764705882352941,0.047058823529411764
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-03-11 00:00:00+00:00,125,10,5,0.08,0.04
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-03-18 00:00:00+00:00,123,0,0,0.0,0.0
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-03-25 00:00:00+00:00,128,5,5,0.0390625,0.0390625
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-04-01 00:00:00+00:00,98,50,25,0.5102040816326531,0.25510204081632654
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-04-08 00:00:00+00:00,81,80,42,0.9876543209876543,0.5185185185185185
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-04-15 00:00:00+00:00,71,45,18,0.6338028169014085,0.2535211267605634
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-04-22 00:00:00+00:00,93,26,1,0.27956989247311825,0.010752688172043012
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-04-29 00:00:00+00:00,70,7,4,0.1,0.05714285714285714
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-05-06 00:00:00+00:00,78,21,7,0.2692307692307692,0.08974358974358974
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-05-13 00:00:00+00:00,74,15,9,0.20270270270270271,0.12162162162162163
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-05-20 00:00:00+00:00,69,7,3,0.10144927536231885,0.043478260869565216
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-05-27 00:00:00+00:00,74,23,9,0.3108108108108108,0.12162162162162163
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-06-03 00:00:00+00:00,86,25,5,0.29069767441860467,0.05813953488372093
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-06-10 00:00:00+00:00,101,17,11,0.16831683168316833,0.10891089108910891
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-06-17 00:00:00+00:00,133,12,4,0.09022556390977443,0.03007518796992481
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-06-24 00:00:00+00:00,111,29,10,0.26126126126126126,0.09009009009009009
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-07-01 00:00:00+00:00,129,67,19,0.5193798449612403,0.14728682170542637
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-07-08 00:00:00+00:00,158,126,50,0.7974683544303798,0.31645569620253167
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-07-15 00:00:00+00:00,198,56,31,0.2828282828282828,0.15656565656565657
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-07-22 00:00:00+00:00,146,39,19,0.2671232876712329,0.13013698630136986
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-07-29 00:00:00+00:00,94,55,13,0.5851063829787234,0.13829787234042554
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-08-05 00:00:00+00:00,144,99,37,0.6875,0.2569444444444444
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-08-12 00:00:00+00:00,114,108,53,0.9473684210526315,0.4649122807017544
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-08-19 00:00:00+00:00,223,250,106,1.1210762331838564,0.47533632286995514
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-08-26 00:00:00+00:00,215,114,52,0.5302325581395348,0.24186046511627907
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-09-02 00:00:00+00:00,202,281,110,1.391089108910891,0.5445544554455446
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-09-09 00:00:00+00:00,250,243,104,0.972,0.416
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-09-16 00:00:00+00:00,227,164,75,0.7224669603524229,0.3303964757709251
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-09-23 00:00:00+00:00,351,460,152,1.3105413105413106,0.43304843304843305
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-09-30 00:00:00+00:00,300,265,135,0.8833333333333333,0.45
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-10-07 00:00:00+00:00,287,347,127,1.2090592334494774,0.4425087108013937
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-10-14 00:00:00+00:00,286,43,25,0.15034965034965034,0.08741258741258741
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-10-21 00:00:00+00:00,409,61,24,0.1491442542787286,0.05867970660146699
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-10-28 00:00:00+00:00,447,120,68,0.2684563758389262,0.15212527964205816
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-11-04 00:00:00+00:00,391,854,350,2.184143222506394,0.8951406649616368
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-11-11 00:00:00+00:00,405,267,150,0.6592592592592592,0.37037037037037035
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-11-18 00:00:00+00:00,394,350,172,0.8883248730964467,0.4365482233502538
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-11-25 00:00:00+00:00,552,483,202,0.875,0.36594202898550726
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-12-02 00:00:00+00:00,535,321,175,0.6,0.32710280373831774
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-12-09 00:00:00+00:00,495,429,186,0.8666666666666667,0.37575757575757573
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-12-16 00:00:00+00:00,469,480,236,1.023454157782516,0.5031982942430704
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-12-23 00:00:00+00:00,585,623,260,1.064957264957265,0.4444444444444444
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2024-12-30 00:00:00+00:00,636,476,240,0.7484276729559748,0.37735849056603776
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-01-06 00:00:00+00:00,571,185,98,0.3239929947460595,0.17162872154115585
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-01-13 00:00:00+00:00,538,285,159,0.5297397769516728,0.2955390334572491
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-01-20 00:00:00+00:00,558,540,258,0.967741935483871,0.46236559139784944
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-01-27 00:00:00+00:00,708,1140,445,1.6101694915254237,0.6285310734463276
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-02-03 00:00:00+00:00,727,1104,595,1.5185694635488307,0.8184319119669876
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-02-10 00:00:00+00:00,632,534,279,0.8449367088607594,0.44145569620253167
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-02-17 00:00:00+00:00,656,1126,588,1.7164634146341464,0.8963414634146342
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-02-24 00:00:00+00:00,698,1202,455,1.7220630372492836,0.6518624641833811
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-03-03 00:00:00+00:00,711,2106,848,2.962025316455696,1.1926863572433193
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-03-10 00:00:00+00:00,581,413,222,0.7108433734939759,0.38209982788296043
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-03-17 00:00:00+00:00,613,727,382,1.1859706362153344,0.6231647634584013
OD01,d1786860-8805-4192-af2b-a6f12832ac56,2025-03-24 00:00:00+00:00,457,0,0,0.0,0.0
OD22,d6357a57-755c-45fd-82a7-22e62ec5d434,2024-10-21 00:00:00+00:00,1,0,0,0.0,0.0
OD22,d6357a57-755c-45fd-82a7-22e62ec5d434,2024-10-28 00:00:00+00:00,9,0,0,0.0,0.0
OD22,d6357a57-755c-45fd-82a7-22e62ec5d434,2024-11-04 00:00:00+00:00,7,4,2,0.5714285714285714,0.2857142857142857
OD22,d6357a57-755c-45fd-82a7-22e62ec5d434,2024-11-11 00:00:00+00:00,10,0,0,0.0,0.0
OD22,d6357a57-755c-45fd-82a7-22e62ec5d434,2024-11-18 00:00:00+00:00,6,0,0,0.0,0.0
OD22,d6357a57-755c-45fd-82a7-22e62ec5d434,2024-12-02 00:00:00+00:00,10,0,0,0.0,0.0
OD22,d6357a57-755c-45fd-82a7-22e62ec5d434,2024-12-16 00:00:00+00:00,1,1,1,1.0,1.0
OD22,d6357a57-755c-45fd-82a7-22e62ec5d434,2025-01-13 00:00:00+00:00,1,0,0,0.0,0.0
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-04-08 00:00:00+00:00,1,0,0,0.0,0.0
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-05-06 00:00:00+00:00,12,14,7,1.1666666666666667,0.5833333333333334
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-05-13 00:00:00+00:00,6,22,8,3.6666666666666665,1.3333333333333333
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-05-20 00:00:00+00:00,1,0,0,0.0,0.0
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-05-27 00:00:00+00:00,4,7,2,1.75,0.5
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-06-03 00:00:00+00:00,1,0,0,0.0,0.0
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-06-10 00:00:00+00:00,9,6,2,0.6666666666666666,0.2222222222222222
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-06-17 00:00:00+00:00,13,5,1,0.38461538461538464,0.07692307692307693
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-06-24 00:00:00+00:00,20,54,27,2.7,1.35
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-07-01 00:00:00+00:00,11,20,5,1.8181818181818181,0.45454545454545453
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-07-08 00:00:00+00:00,4,8,4,2.0,1.0
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-07-15 00:00:00+00:00,19,29,10,1.5263157894736843,0.5263157894736842
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-07-22 00:00:00+00:00,22,3,2,0.13636363636363635,0.09090909090909091
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-07-29 00:00:00+00:00,15,0,0,0.0,0.0
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-08-05 00:00:00+00:00,15,25,13,1.6666666666666667,0.8666666666666667
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-08-12 00:00:00+00:00,13,41,23,3.1538461538461537,1.7692307692307692
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-08-19 00:00:00+00:00,10,8,1,0.8,0.1
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-08-26 00:00:00+00:00,12,19,8,1.5833333333333333,0.6666666666666666
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-09-02 00:00:00+00:00,13,16,8,1.2307692307692308,0.6153846153846154
OD16,d9680145-4a1f-48a8-9ad3-52e904efc45e,2024-09-09 00:00:00+00:00,3,13,3,4.333333333333333,1.0
OF07,dcebb255-f4da-4961-9a38-287caa70c439,2023-10-23 00:00:00+00:00,288,5,0,0.017361111111111112,0.0
OF07,dcebb255-f4da-4961-9a38-287caa70c439,2023-10-30 00:00:00+00:00,70,5,0,0.07142857142857142,0.0
OF07,dcebb255-f4da-4961-9a38-287caa70c439,2023-11-06 00:00:00+00:00,83,2,0,0.024096385542168676,0.0
OF07,dcebb255-f4da-4961-9a38-287caa70c439,2023-11-13 00:00:00+00:00,28,2,0,0.07142857142857142,0.0
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-04-01 00:00:00+00:00,4,0,0,0.0,0.0
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-04-08 00:00:00+00:00,3,0,0,0.0,0.0
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-05-06 00:00:00+00:00,44,70,25,1.5909090909090908,0.5681818181818182
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-05-13 00:00:00+00:00,15,19,8,1.2666666666666666,0.5333333333333333
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-05-27 00:00:00+00:00,26,12,4,0.46153846153846156,0.15384615384615385
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-06-03 00:00:00+00:00,2,0,0,0.0,0.0
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-06-10 00:00:00+00:00,27,20,12,0.7407407407407407,0.4444444444444444
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-06-17 00:00:00+00:00,38,41,10,1.0789473684210527,0.2631578947368421
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-06-24 00:00:00+00:00,49,89,36,1.816326530612245,0.7346938775510204
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-07-01 00:00:00+00:00,34,43,15,1.2647058823529411,0.4411764705882353
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-07-08 00:00:00+00:00,14,4,1,0.2857142857142857,0.07142857142857142
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-07-15 00:00:00+00:00,64,35,15,0.546875,0.234375
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-07-22 00:00:00+00:00,48,49,32,1.0208333333333333,0.6666666666666666
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-07-29 00:00:00+00:00,53,88,39,1.6603773584905661,0.7358490566037735
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-08-05 00:00:00+00:00,34,79,37,2.323529411764706,1.088235294117647
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-08-12 00:00:00+00:00,32,99,60,3.09375,1.875
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-08-19 00:00:00+00:00,35,51,12,1.457142857142857,0.34285714285714286
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-08-26 00:00:00+00:00,31,64,30,2.064516129032258,0.967741935483871
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-09-02 00:00:00+00:00,31,47,26,1.5161290322580645,0.8387096774193549
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-09-09 00:00:00+00:00,25,91,40,3.64,1.6
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-09-16 00:00:00+00:00,39,67,32,1.7179487179487178,0.8205128205128205
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-09-23 00:00:00+00:00,32,62,29,1.9375,0.90625
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-09-30 00:00:00+00:00,54,57,36,1.0555555555555556,0.6666666666666666
OD10,e1326398-e01a-445f-9caa-c175da8ac7d3,2024-10-07 00:00:00+00:00,69,17,11,0.2463768115942029,0.15942028985507245
FZP01,ed9e17d0-749c-41e4-8715-2d949a7741f6,2024-08-12 00:00:00+00:00,1,0,0,0.0,0.0
FZP01,ed9e17d0-749c-41e4-8715-2d949a7741f6,2024-09-02 00:00:00+00:00,24,0,0,0.0,0.0
FZP01,ed9e17d0-749c-41e4-8715-2d949a7741f6,2024-09-09 00:00:00+00:00,1,0,0,0.0,0.0
FZP01,ed9e17d0-749c-41e4-8715-2d949a7741f6,2024-09-16 00:00:00+00:00,8,0,0,0.0,0.0
FZP01,ed9e17d0-749c-41e4-8715-2d949a7741f6,2024-09-23 00:00:00+00:00,12,0,0,0.0,0.0
FZP01,ed9e17d0-749c-41e4-8715-2d949a7741f6,2024-09-30 00:00:00+00:00,12,0,0,0.0,0.0
FZP01,ed9e17d0-749c-41e4-8715-2d949a7741f6,2024-10-07 00:00:00+00:00,24,0,0,0.0,0.0
FZP01,ed9e17d0-749c-41e4-8715-2d949a7741f6,2024-10-14 00:00:00+00:00,22,0,0,0.0,0.0
FZP01,ed9e17d0-749c-41e4-8715-2d949a7741f6,2024-10-21 00:00:00+00:00,27,0,0,0.0,0.0
FZP01,ed9e17d0-749c-41e4-8715-2d949a7741f6,2024-10-28 00:00:00+00:00,36,0,0,0.0,0.0
FZP01,ed9e17d0-749c-41e4-8715-2d949a7741f6,2024-11-04 00:00:00+00:00,30,0,0,0.0,0.0
FZP01,ed9e17d0-749c-41e4-8715-2d949a7741f6,2024-11-11 00:00:00+00:00,5,0,0,0.0,0.0
FZP01,ed9e17d0-749c-41e4-8715-2d949a7741f6,2024-11-18 00:00:00+00:00,9,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2023-05-29 00:00:00+00:00,1,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-01-08 00:00:00+00:00,2,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-01-15 00:00:00+00:00,1,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-01-29 00:00:00+00:00,2,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-02-05 00:00:00+00:00,1,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-03-11 00:00:00+00:00,7,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-04-01 00:00:00+00:00,2,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-04-08 00:00:00+00:00,2,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-04-15 00:00:00+00:00,2,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-07-15 00:00:00+00:00,2,0,0,0.0,0.0
CPP04,ef99dd6f-0d62-4d64-a6fe-a7a475e08f55,2024-07-22 00:00:00+00:00,2,0,0,0.0,0.0
