short_id,instrument_type,column,value,reason,tcooldown,tbt_use,inactive_week,tstart,tstop
OD01,OptiDist,tlength_h,5.241440277777778,Test Length more than 3 std from mean,8.055555555555556e-06,True,False,2024-11-04 16:23:59.964,2024-11-04 21:38:29.149
OD01,OptiDist,tlength_h,5.233733333333333,Test Length more than 3 std from mean,2.222222222222222e-06,True,False,2024-11-04 16:23:59.972,2024-11-04 21:38:01.412
OD01,OptiDist,tlength_h,5.223311666666667,Test Length more than 3 std from mean,0.0128463888888888,True,False,2024-11-04 16:24:46.219,2024-11-04 21:38:10.141
OD01,OptiDist,tlength_h,5.224516388888889,Test Length more than 3 std from mean,2.555555555555556e-05,True,False,2024-11-04 16:24:46.311,2024-11-04 21:38:14.570
OD01,OptiDist,tlength_h,2.50117,Test Length more than 3 std from mean,0.7799722222222223,True,False,2024-10-22 19:08:51.358,2024-10-22 21:38:55.570
OD01,OptiDist,tlength_h,2.50117,Test Length more than 3 std from mean,0.0053697222222222,True,False,2025-01-26 19:08:51.358,2025-01-26 21:38:55.570
OD01,OptiDist,tlength_h,2.134828611111111,Test Length more than 3 std from mean,0.0037547222222222,True,False,2024-10-22 19:09:04.875,2024-10-22 21:17:10.258
OD01,OptiDist,tlength_h,2.134828611111111,Test Length more than 3 std from mean,0.0037547222222222,True,False,2025-01-26 19:09:04.875,2025-01-26 21:17:10.258
OD01,OptiDist,tlength_h,2.492723888888889,Test Length more than 3 std from mean,1.4444444444444444e-05,True,False,2025-01-26 19:09:04.927,2025-01-26 21:38:38.733
OD01,OptiDist,tlength_h,2.485265833333333,Test Length more than 3 std from mean,0.0042444444444444,True,False,2025-01-26 19:09:20.207,2025-01-26 21:38:27.164
OD01,OptiDist,tlength_h,2.484433333333333,Test Length more than 3 std from mean,1.2010619444444446,True,False,2024-08-19 19:09:27.020,2024-08-19 21:38:30.980
OD01,OptiDist,tlength_h,2.484433333333333,Test Length more than 3 std from mean,0.8006194444444444,True,False,2024-09-20 19:09:27.020,2024-09-20 21:38:30.980
OD01,OptiDist,tlength_h,2.484433333333333,Test Length more than 3 std from mean,0.0061369444444444,True,False,2024-10-22 19:09:27.020,2024-10-22 21:38:30.980
OD01,OptiDist,tlength_h,2.484433333333333,Test Length more than 3 std from mean,0.0018924999999999,True,False,2025-01-26 19:09:27.020,2025-01-26 21:38:30.980
