product,instrument_id,test_id,ibp,fbp
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,e27bb0bf11c2dd80c70b0908eceb473734fa1be06f319a988ba266652ba450d7,35.575,165.716
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,9d7767c33a8d46fece9b0389deef5eb198bdb320ef9b326b615f5b6fc121b414,64.021,160.342
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,cc6353f42c30d78785d658b54dbeb0b605f7bbdcb69da0dbee024da5439a2ec7,19.719,22.902
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,e87cf52630eaa8c29b054ee866aedb2acde3c660047d5d625882069bcdaf79d3,40.269,132.982
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,fffa667f95105f33ba3079306a846f4907411b6faab51fbaa30ddb223eac6f1d,38.149,124.992
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,dcca26232780d6a266a4b003a85f8f2eb7101eef1a594b50a377eddd0a969d49,38.075,124.805
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,a6cba7891252ffb7c2f0002614e1183f8c7a53fc4df6837fe35568a5175a3c2a,108.489,160.13
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,1ab6bf0d83cf6a49085199c40ba6ca34bbbe69ca9dca8a08cec899a0d41398a2,35.986,169.433
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,f7a51fcb0e4cb4956082464207d580cdffe3d44e98c867521fb6163a75e4de5b,42.658,164.894
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,03b7ee7f66e863b5937b1c92ad981ff26236b1776cd1f48b2f085399b7463615,35.777,161.997
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,381cc69d9c05dc7c5557848306976ae4b58f8d02dc881429e2e55601777fb5ce,34.868,186.412
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,c0b8620646e60e2b52ae4702b91784fe3b519ba469d6af0dbf609f0ae2fa2b56,109.214,164.832
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,9d5d43abe3d01947544fbedb3e549944cfca921efa9c9f5c7a655a83806a7c0d,37.437,122.838
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,99619a265ce0dbe86874f19db4eb15991d034651a4fa7d034fa8988b93b30065,34.338,153.593
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,dc0f5eff0263dafeb9668e82e183369a7a4585650327f120cca31d864e87b714,91.584,149.263
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,045d18068225612f6f2622ce54592c22e19ebce4fda1e9ea676bde163d5a2983,109.757,164.966
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,b355e0b5bbb4e53e404a9c2ee6fd5c3d8caaf5c658729f63ec9b77ab53dcdd32,35.597,120.718
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,73e4b166a8aa16b1c430beb3d2d217df80f7b65049b3f8684f51148dc4f7da2c,39.231,127.916
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,f70509ac9037bf260221975daa41dcf3e135636ef627c3e8836c57c8a648aaa0,109.552,165.723
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,4823ef2ea6a5d32d9af24365ab26ab693385860d5e8df216b541a98dc4934744,87.761,149.614
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,bcff39c3606235477bf5be4c1d905fd160549f01e165b0f1b44a3c630e6322cd,39.75,132.576
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,90e28d8a0fcdfa73f1e6ba3fba4a67bd04550fc0e272a313039692d3bb515e0f,37.461,174.807
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,d5ff2d84cfa55af09caec2f7765e8d530cd414124eaf58c34bdf448498293324,109.72,166.779
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,3a215423faace5d48f3089d5f43bb07cb1d7e421b06625e8a8e650fbfbba221f,42.121,126.109
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,f314f4cc3b0065a13557030efcd5ef0ca7b7556f01d3d17719cdf7dc821d8183,32.105,123.544
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,53611da9055dfda68a52a8002313d3ecef60c266154f6b7d051b24a446f0a03e,42.423,128.736
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,1013ab80b69b77bc7ae3cbbea05baa9a854572a67a1621fb36a7c4a200c952db,36.318,158.289
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,cd22e58ee79dfc4a9576f18b394ffb960f2cecca501261fe466ee57ade27d501,39.118,173.269
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,70ff6f9995d328ce901f2e88de4428f38fb93aaacf126d4aab8c3ea13fcc8302,43.86,127.914
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,cce3be13e972815a3e085cbc1e26e7614d0b1c30791e3ec61e895dbf5ff84486,41.759,128.229
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,90dcc2d6c53eeaea76935a10a21234e6869696fd153a89fee47bc219a4c1f858,37.617,152.568
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,2b5c52907a5f7489d744c72a4d2eca5740b445abb347492a68969be8f7ded7bd,43.78,126.525
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,77723da59e50514b3ac68d4eed9eab941d29238a9f8349f72dc439b420899e22,37.522,125.332
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,015286aaa9f6bad62a298f944fc1da7f5f8235b23262043d744824cc1a9345b4,41.642,128.442
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,54bbf6a390422e4640b3c12c9046ea146eceb68b2d535cfa395cb45cce617022,37.472,169.297
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,3a5c397421c65c7b00262b6b70371f84533ecfaf016be4d9f4ce018c254380c1,111.826,156.262
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,f0e54d20ce3af9dab4afe3cad6d82ae7793094ae2080bf27a53fdb9e8cffb8f1,42.263,128.159
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,1dae94db5ef21fecbcb56494b544705813e1f7a4c29fe16adcaeeaa6c06e00e2,43.288,127.056
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,d9fc3c728919e6d857c6da9dffe7b4e880312d4078896b944c0c0cd78442d142,112.282,153.049
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,7747100b74e99b9b38837956b7f16937e4358f194d07af44c2ef6a806a905b02,46.267,139.77
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,ecaa74bd84d650505a50eb878c3321cb8e11acd7f2fc60e3a0266870eee3b9a6,38.005,167.933
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,7a7a35e9e2cf70244e9cab849f72010f97d741816c2b53e70b4afa9b6558a4f9,40.43,124.33
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,40244c30323f157dcdb00a65cc290f2ffd73305f47adcb86fb9cd025f48b5cc8,48.053,138.72
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,37216711c9a18ae3c137de93759c4b9d4d0415ffa472e390df8f4e1854d278cf,46.226,141.194
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,e8d0dd2cee864d95425c5512f030234c46abf0cebf06d16bd0393fcff34539d3,36.907,169.321
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,e96bb252f2e0bc19640769e84dd797533c6571ea09ff9021051edeb9b46b7686,45.933,138.796
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,43601b427f2c028c770b72fbe88a7d612202a462b0ed33b68cf6b5c1f13e3116,52.454,155.53
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,204c81a0b991c4a735b01d960efc9b205889544902698a8c40f8cbafcd9596b3,42.693,125.575
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,ecb2b7d0e8f8e383fe394aaada13a5b32743f72917a2432644df4c6503d9c191,36.767,123.107
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,abc3886f7a4f6c7b1c21cbb1c50b02ac4d14680b872c8bf70086b0bcd47ef5e7,38.327,167.395
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,7d82715e5714a592287a03f2d2254d9e3687c5e44bdc80660db54df1765fd032,43.984,138.454
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,a4421a64401a45499344249e8fed805eb4c6540fb4656955ce137e6b9be9586f,39.66,125.098
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,80fa1c87bba562350165aabb6cf5b08f4943286275a9a94372118280559c3f04,45.817,140.194
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,146d39a8c29dd8ea5e1bfbac98adf30d56e532d266a340b5f0758ff18c96bc2e,44.385,132.838
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,0768389114f6ec4b19bdd51569ccf5f8737fba5abb0a3dfcd2131d4c38f4039c,69.948,179.37
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,01d6a500fe5897d6eff1c89cfec4ebbb4b9f0e44b8a9a1f66b0f315b8c948325,46.494,140.193
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,c7e9185cfaf171caeb9efc6831465bb647a3168023f69257d73d0f9d9ba64fa0,41.192,126.587
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,e462415d41a8aefe81d8cc8024cc46b1da0bdb85b6b5caa2644df45ea2c6866e,40.551,127.342
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,ff796b3fe369699e9a6fde1b70f7461001f9c96d7b662018fc446f49af541430,38.382,175.529
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,7a735da7bf234c8821a2b03f27810eb29b25e3b43d113eaed2285f06d946264e,41.942,127.168
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,d36defacd0efdf1f79d3131401f591e045697ca3e7cbb061d0570058f90a07ed,44.326,126.241
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,cc02b2d8e0995dd357c97f545621cb5917ab782bb974fa89b857200d0d559288,114.404,158.427
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,26e9b990c34041dbba28a84ec207e34db81df37bd6a6f0ec4a883f5099e86bb6,44.587,126.771
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,c540675d04f8afedff08ae1b4e3c8bfe203fbde77bd620aa95bba965d4ece1f0,45.387,126.413
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,79c58901f8898edbd973c3902a5b9a5f77dda788f624d87caf22944b3ee10903,39.704,125.97
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,68ac418d9765d04c29eb1c839a2afec716f3b76f220799e3a19118a2b17fecdd,36.761,157.753
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,83295ed336066955b70ebbe12942c7b79a0015fb481b46130d8f1bb91c318171,4.149,86.443
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,dd8b86f1053384b71fa6a18b2f5df28143a1df42f21da0f6733c5619dc521b35,37.068,123.127
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,29482eff4ae5b94331a30321585b69c725a6beaf062cae4991dbab9cf5fa4bc5,42.415,125.701
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,f6cf97026eb521c311c19b469a6a53f13835a0e2549a466b9629545306c7f5d5,38.142,123.511
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,413e77419e77a3d8e9397f6270869f9463e21d1946289bd888dfcaac082e31be,107.817,162.998
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,81d5e86b430b4cb128130998ca0041efa9a08deee0643e57980343c201f7cf32,37.411,123.685
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,41bb3f736632a1fcbcad95ecbed5842db1afd445e035f47889de09d8007599ab,38.631,177.225
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,a13011bf364910688ad25e95fa2f047278b435a8a82c1985d8b3ae99671f5afa,110.49,170.358
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,3ea55dfdcd82e1b4c4b30828c914b2c1ddfa9b1add747472dfa86a3fcead6994,42.102,125.027
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,97cd13cf2b8e8e72d0e2918aa3c9042cd86d6d50d7f8c90f2459daeb8da33ca0,37.001,158.167
AUTO G1+G2 Gasoline,1114da92-0859-4dfb-a363-26447dc0f84d,f8347a3c4e47f7b0cfa6ea5c89733fbd6237d2ffb01becbdb284997185d9f025,37.271,173.993
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,2e93c6fd8203785cfc204f7365b3ef6423cad6ae2265e5f3e892829cf6c7066e,37.516,116.126
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,7105db9ce013f1d5bb47591ae32993380027d170ff394d26021b6b813c0a2241,47.149,163.978
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,fe8b2c28baac550fc41bdad28da13d9a1320f8aa34865de69739c5c962b666ab,38.836,130.65
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,5b2b5e54b356fcc768d2ccb8359220bb35723431cd6c3d5d1a07313ea66d8faa,33.483,169.997
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,8fdd817dcd76e4602a1bf91941e175b1643b5e4ef96e52164e54cbdd72d3d251,51.627,156.611
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,dd89902654c05d8b283a978c809325006f534e452cb5557763725bd687faccbe,43.043,131.738
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,d747980df31b10c9892d4c37b82e8070e6e370610e0107f9a76e35eef20fe32a,32.99,130.699
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,2e172e1701b42e02854642de11a4d5625430eaab359cca798a343df655d5d8f6,42.217,126.995
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,7c70f11817acdfab5236fd99a0a8a1cb04fd481644763af0894262e9c1b65cc3,43.171,170.037
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,5f977a03ce45c34658e4c7e776f2d50e39f43043edf4a26c50866571104ea510,86.54,150.894
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,e4c20ad8bc296aadc719de3fc4faec3141d00593a13b66573802b3f8ade67e85,39.799,129.757
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,83b46cc501e29f9d1a78e7fe081a191a81513cc0afff25bb69d977b1556b6513,43.533,127.803
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,4cd0acc99ff84c626b301a84921ad7c5130d7a0656cf7034009e310a62d9fb78,39.614,173.387
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,4c1ac54d76597924a870830bf70cddd73bee97354576778ab39724d65e0943bc,43.006,132.497
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,eed6ea90b1666b98269ad0bbca8db856c77a6a9dbf836992621bbd23e08a9db2,37.942,167.96
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,96e49559762f6775710eed1d8af7b00ca7c0fcd694296b786b97cbdb10b530d2,34.041,130.155
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,aacfca6e0ad1886a8ecffcc81a81cc8e016ed8dddc504ba43c9c09430547bbcc,40.306,133.502
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,14f3e64dd7502dd4e8323a5db2692b8af8149275ea28378b30a1bd7bb7d3c8cf,35.847,159.247
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,dea8277fe313a06718476f9575a7b72072a47477b16312ef3967610a3c295dd1,37.376,130.953
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,a104654c0d889af6e114ea203cda57bb7c852d5bc4d07757f36289857e5f8e4c,36.371,182.636
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,cca8005058d92dc13eb06b976f5b03ea10671c2966e170a3282d49d2f31c599b,41.608,126.736
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,ab61a85715b109742114aea2d29526a7a30c8e56c9569a766f7366b479ba9193,39.495,123.29
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,012a2e2661d2a527546647e0e5778afd5cefce80b1cdd8b78da56b57a76833fb,41.208,124.065
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,97c3b5b4e984fb435dc573f606b46ad30201e7b267651f8df38fcbd58bef238a,117.42,185.774
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,2b786b6db5a9caa0f5d107d780a4a663ecf0fa2fce035160c6e6ea274934e10c,38.22,123.685
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,055b5692c959a8ba75f80dafa47c0468093437c86dedd0217ab619d49e9859c2,41.586,124.662
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,ad433001f0d189e4e3f7e036e00f7e8e01da10b40da4142b77d310dc9b928f68,49.748,160.116
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,f7aa368b0615878e915598e23617be69dc7038da73f16362956218f6b53c4f5e,32.728,124.664
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,066c6abd438942ae52c49d536bf6986ebec5163c8f3367f102630ea1ed013741,114.59,176.812
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,908509fcd8144084b2d198457a9bc2761a1d98bb2cf0da56a9c26d4300ffb3e7,110.114,167.149
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,d5417bdd8449814441400ddd4a34c616abd03dd71fb3433a83097b2c9b0ae5fb,49.515,159.354
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,427154bc88f901d2b3f4b51c3fe723cef12132f3385f804e1699802c6352b6df,39.407,122.54
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,13dd8a9d1bc79aa5d6981818d618fcf60da72dea3ed22fca2d1c6eb89addf8b2,38.662,127.278
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,30f0ce9504d521fd495c27935fd3fcd1e206954781ff7b83f521c00d7b904303,37.927,175.351
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,7d5f668f400c1407fa65d6cb7cafac28df9a596fc192e2d167c4b7b1ab2e4c26,42.848,128.355
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,2e9650ffc8127e4823a4761d140b74861ffc2673d7ff141a007e1276232027d8,38.387,174.796
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,023cb78497000ba606d28031abc6c531550ecfc064a852accb44241b089be2fe,42.25,130.23
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,16aae8b1f6c65f72d78e362848e4c5a9f0e8b163538c4d0c190a919bfbcb6821,39.647,126.602
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,94167a231e4fcec64627c1c56449e47551df323e64158c1793369d8829e2a578,41.995,127.359
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,e161aaf8fcff26608eeb6b30676c6e66cec1d807cebc7b85910f8749776c29ad,44.814,129.419
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,f25ea975ff5ff31663e3df2eb914b81e27a55fab0d9a55260efcf6f7fa3646cb,40.106,124.944
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,3a0e331be562e4507ad1ca0bcb6b857fd5ca2f4ac300f03f79a7495fb60bff50,41.11,129.931
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,851a5ea71012931d8d882e64369970313e9f033cfae3c45aff1edd1b9270d602,109.764,163.049
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,a794ab6039702de9284e0c64216679e8ab49fc6a330004697a08256991ae11c7,43.239,127.349
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,64339ebdda76ab0ff3ea3af92060297db27db7c28e09dd9a9db1aecd16853493,39.2,125.633
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,a4cf24f68de81587e252cc337dacb00ef16fe6c41da97e7598ab1afd6071bc57,39.449,128.016
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,04c174299cb85043a46e091d643360dd96faa5e0dafb77b9ba513bc1fef762cc,39.573,128.846
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,da5cff1dbfcc8d78882d5e50cadd1b16e03f8d8469d8a7a126c2a53f2cd86668,42.929,138.353
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,a85c92d185d02e7c0eb6b262dc8dc754adefaa02c7c2720a9417562c068efb9d,40.867,124.922
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,e2833cf555854647c825b39e1f3a45096beb1ca8cc1955665df366dd199af07a,43.367,139.832
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,1e49938ffb9918f93dffe2863a92ddbf261e0ad30475f1f858b8ee026d9c628e,114.832,176.866
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,48f2f3b2b52859e72a8d3bed07ddc29d227e49acfa7388e63b6f947ddcc60db0,41.074,126.131
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,3358d449b420ed539e3490ee030e7fc88bae772538f64b25acacf731cdabf90f,111.291,167.213
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,b1f829fb17425f96754ec38a8eae5c0958fa5353b2bee67da110f16d68ca7153,39.61,124.519
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,683efb8100148d0c543c1c6bae770b8950d091d9422e1d8bf28cefe7d8d2df0c,37.677,165.822
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,9ea87980714d9471afa865a39a837120f9cbb4434c6def16f95c1b64150a24af,40.034,125.0
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,e13d647cc54ac4b07e6937028545bf5fcad3ba7d41c4e926c08a7363f7ee8772,105.845,165.355
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,aebe9946fa83786410d4a92d9ee33abe376d65530a5307d4194efc0bf1f3f4fe,46.065,144.6
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,94ba70361c8cda6b87a9900e5ddefdd1067f38605b6a7808450e3344f5941e79,111.725,170.699
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,c948afa386a216349667d2157ead63bc8ca3e5de0ff989920c7b4174ba7130fd,36.474,123.997
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,30bd36371ad35f6d89376ef7a33263dd33aa5b17305a1bd47941ac5108babaa3,45.362,126.745
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,157305edb514dfac814941d8d164ff891702efc5aead0cba699a454cb377ab66,40.841,127.369
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,33a36a5a7da1b922b2f4fa593ad852dc5fab38f2b83bef2a0cf731b4e5070e4c,40.75,126.612
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,0f8a6d4b8ce72729e156259a133f54dae8cb4b5774d8e615f4fedf8b828cd93e,43.964,130.423
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,348136aa6194058b3dfaccf6bc3cf7e3be0d97c1496fac553c4841825bb14aeb,45.163,140.594
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,03c54008ed0ed4e0ed1966a67312686faf70a2b00a7e97cdf084048ada29618a,113.382,158.649
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,d5db1bbff48e6020a9dd6088f1ed4d55c6320f9b55f675574be7e22a4b044698,41.085,124.37
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,d36e9519afa7bb86fb96e7d01f050873ba93d0476804526f90e18ebf19854acd,44.356,163.885
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,53f9ea69a7fea5659b01490fdb94038b602716f8e26fa14f2dfe42b9ab877f44,44.336,165.006
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,fce04886f299fe5aee6f7c448d9ad76ef9fff74ab1796bc8b954ff5cc2ab05e5,37.561,150.618
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,aff6020827aa3224afecd2ce79084279372f30b6fdf6dcfd54f140fa424edf32,40.65,124.622
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,767d10ead2fd982e66310beb186d125ec69ad4f64002207371149a3600da0d9c,39.059,125.274
AUTO G1+G2 Gasoline,6569bd0e-0e3b-4c4d-85f7-de9989d851de,785e638fe50843f707d68b3103e83b8b924e118bfa76c07d896293415c3af6fc,108.302,163.283
