short_id,week,instrument_id,test_count,error_count,critical_error_count,error_rate,critical_error_rate,downtime_hours
OD01,2025-03-24,d1786860-8805-4192-af2b-a6f12832ac56,457.0,0.0,0.0,0.0,0.0,113.45305555555557
OD02,2023-09-18,731f339c-0327-4a22-9df3-3324da5ac628,81.0,4.0,2.0,0.0493827160493827,0.0246913580246913,148.49666666666667
OD02,2023-09-25,731f339c-0327-4a22-9df3-3324da5ac628,54.0,22.0,5.0,0.4074074074074074,0.0925925925925925,163.77833333333334
OD02,2023-10-02,731f339c-0327-4a22-9df3-3324da5ac628,84.0,17.0,7.0,0.2023809523809523,0.0833333333333333,158.5636111111111
OD02,2023-10-09,731f339c-0327-4a22-9df3-3324da5ac628,86.0,3.0,1.0,0.0348837209302325,0.0116279069767441,158.9338888888889
OD02,2023-10-16,731f339c-0327-4a22-9df3-3324da5ac628,92.0,59.0,29.0,0.6413043478260869,0.3152173913043478,165.5016666666667
OD02,2023-10-23,731f339c-0327-4a22-9df3-3324da5ac628,57.0,39.0,13.0,0.6842105263157895,0.2280701754385964,144.07638888888889
OD02,2023-10-30,731f339c-0327-4a22-9df3-3324da5ac628,75.0,56.0,22.0,0.7466666666666667,0.2933333333333333,155.89583333333334
OD02,2023-11-06,731f339c-0327-4a22-9df3-3324da5ac628,97.0,9.0,3.0,0.0927835051546391,0.0309278350515463,160.4297222222222
OD02,2023-11-13,731f339c-0327-4a22-9df3-3324da5ac628,124.0,39.0,21.0,0.314516129032258,0.1693548387096774,162.5561111111111
OD02,2023-11-20,731f339c-0327-4a22-9df3-3324da5ac628,66.0,6.0,3.0,0.0909090909090909,0.0454545454545454,107.03944444444444
OD02,2023-11-27,731f339c-0327-4a22-9df3-3324da5ac628,64.0,2.0,1.0,0.03125,0.015625,157.8425
OD02,2023-12-04,731f339c-0327-4a22-9df3-3324da5ac628,95.0,28.0,15.0,0.2947368421052631,0.1578947368421052,165.455
OD02,2023-12-11,731f339c-0327-4a22-9df3-3324da5ac628,84.0,13.0,7.0,0.1547619047619047,0.0833333333333333,167.00583333333333
OD02,2023-12-18,731f339c-0327-4a22-9df3-3324da5ac628,67.0,9.0,0.0,0.1343283582089552,0.0,161.77027777777778
OD02,2023-12-25,731f339c-0327-4a22-9df3-3324da5ac628,26.0,4.0,4.0,0.1538461538461538,0.1538461538461538,95.39777777777778
OD02,2024-01-01,731f339c-0327-4a22-9df3-3324da5ac628,17.0,6.0,4.0,0.3529411764705882,0.2352941176470588,51.909444444444446
OD02,2024-01-08,731f339c-0327-4a22-9df3-3324da5ac628,81.0,44.0,22.0,0.5432098765432098,0.2716049382716049,146.99027777777778
OD02,2024-01-15,731f339c-0327-4a22-9df3-3324da5ac628,81.0,39.0,22.0,0.4814814814814814,0.2716049382716049,164.40555555555557
OD02,2024-01-22,731f339c-0327-4a22-9df3-3324da5ac628,95.0,33.0,13.0,0.3473684210526316,0.1368421052631579,165.705
OD02,2024-01-29,731f339c-0327-4a22-9df3-3324da5ac628,74.0,66.0,22.0,0.8918918918918919,0.2972972972972973,156.54194444444445
OD02,2024-02-05,731f339c-0327-4a22-9df3-3324da5ac628,81.0,41.0,19.0,0.5061728395061729,0.2345679012345679,164.40833333333333
OD02,2024-02-12,731f339c-0327-4a22-9df3-3324da5ac628,53.0,25.0,15.0,0.4716981132075472,0.2830188679245283,164.0197222222222
OD02,2024-02-19,731f339c-0327-4a22-9df3-3324da5ac628,39.0,14.0,5.0,0.358974358974359,0.1282051282051282,151.68944444444443
OD02,2024-02-26,731f339c-0327-4a22-9df3-3324da5ac628,53.0,3.0,1.0,0.0566037735849056,0.0188679245283018,163.1825
OD02,2024-03-04,731f339c-0327-4a22-9df3-3324da5ac628,64.0,3.0,2.0,0.046875,0.03125,163.99944444444444
OD02,2024-03-11,731f339c-0327-4a22-9df3-3324da5ac628,41.0,7.0,3.0,0.1707317073170731,0.073170731707317,156.41166666666666
OD02,2024-03-18,731f339c-0327-4a22-9df3-3324da5ac628,48.0,0.0,0.0,0.0,0.0,153.96833333333333
OD02,2024-03-25,731f339c-0327-4a22-9df3-3324da5ac628,40.0,0.0,0.0,0.0,0.0,163.67055555555555
OD02,2024-04-01,731f339c-0327-4a22-9df3-3324da5ac628,41.0,30.0,13.0,0.7317073170731707,0.3170731707317073,149.33388888888888
OD02,2024-04-08,731f339c-0327-4a22-9df3-3324da5ac628,57.0,36.0,16.0,0.631578947368421,0.2807017543859649,144.42444444444445
OD02,2024-04-15,731f339c-0327-4a22-9df3-3324da5ac628,42.0,17.0,6.0,0.4047619047619047,0.1428571428571428,163.405
OD02,2024-04-22,731f339c-0327-4a22-9df3-3324da5ac628,60.0,6.0,3.0,0.1,0.05,160.3552777777778
OD02,2024-04-29,731f339c-0327-4a22-9df3-3324da5ac628,45.0,4.0,2.0,0.0888888888888888,0.0444444444444444,157.9897222222222
OD02,2024-05-06,731f339c-0327-4a22-9df3-3324da5ac628,63.0,9.0,3.0,0.1428571428571428,0.0476190476190476,159.00555555555556
OD02,2024-05-13,731f339c-0327-4a22-9df3-3324da5ac628,64.0,2.0,1.0,0.03125,0.015625,155.77138888888888
OD02,2024-05-20,731f339c-0327-4a22-9df3-3324da5ac628,81.0,4.0,2.0,0.0493827160493827,0.0246913580246913,166.83666666666667
OD02,2024-05-27,731f339c-0327-4a22-9df3-3324da5ac628,111.0,27.0,10.0,0.2432432432432432,0.09009009009009,166.12444444444444
OD02,2024-06-03,731f339c-0327-4a22-9df3-3324da5ac628,59.0,17.0,5.0,0.288135593220339,0.0847457627118644,164.73
OD02,2024-06-10,731f339c-0327-4a22-9df3-3324da5ac628,59.0,15.0,9.0,0.2542372881355932,0.1525423728813559,162.78444444444443
OD02,2024-06-17,731f339c-0327-4a22-9df3-3324da5ac628,47.0,5.0,1.0,0.1063829787234042,0.0212765957446808,163.7386111111111
OD02,2024-06-24,731f339c-0327-4a22-9df3-3324da5ac628,62.0,17.0,6.0,0.2741935483870967,0.0967741935483871,161.5702777777778
OD02,2024-07-01,731f339c-0327-4a22-9df3-3324da5ac628,109.0,43.0,15.0,0.3944954128440367,0.1376146788990825,165.91583333333332
OD02,2024-07-08,731f339c-0327-4a22-9df3-3324da5ac628,100.0,74.0,32.0,0.74,0.32,162.24416666666667
OD02,2024-07-15,731f339c-0327-4a22-9df3-3324da5ac628,120.0,42.0,22.0,0.35,0.1833333333333333,156.8825
OD02,2024-07-22,731f339c-0327-4a22-9df3-3324da5ac628,75.0,22.0,10.0,0.2933333333333333,0.1333333333333333,165.5288888888889
OD02,2024-07-29,731f339c-0327-4a22-9df3-3324da5ac628,83.0,107.0,27.0,1.289156626506024,0.3253012048192771,164.66583333333332
OD02,2024-08-05,731f339c-0327-4a22-9df3-3324da5ac628,92.0,58.0,21.0,0.6304347826086957,0.2282608695652173,166.37194444444444
OD02,2024-08-12,731f339c-0327-4a22-9df3-3324da5ac628,126.0,75.0,38.0,0.5952380952380952,0.3015873015873015,164.10888888888888
OD02,2024-08-19,731f339c-0327-4a22-9df3-3324da5ac628,101.0,124.0,48.0,1.2277227722772277,0.4752475247524752,162.44472222222225
OD02,2024-08-26,731f339c-0327-4a22-9df3-3324da5ac628,119.0,88.0,43.0,0.7394957983193278,0.361344537815126,165.745
OD02,2024-09-02,731f339c-0327-4a22-9df3-3324da5ac628,172.0,343.0,132.0,1.994186046511628,0.7674418604651163,167.04111111111112
OD02,2024-09-09,731f339c-0327-4a22-9df3-3324da5ac628,177.0,150.0,67.0,0.847457627118644,0.3785310734463277,164.49166666666667
OD02,2024-09-16,731f339c-0327-4a22-9df3-3324da5ac628,190.0,120.0,56.0,0.631578947368421,0.2947368421052631,167.36916666666667
OD02,2024-09-23,731f339c-0327-4a22-9df3-3324da5ac628,177.0,293.0,108.0,1.655367231638418,0.6101694915254238,165.07333333333332
OD02,2024-09-30,731f339c-0327-4a22-9df3-3324da5ac628,229.0,252.0,125.0,1.100436681222707,0.5458515283842795,160.23694444444445
OD02,2024-10-07,731f339c-0327-4a22-9df3-3324da5ac628,218.0,372.0,137.0,1.7064220183486238,0.6284403669724771,165.975
OD02,2024-10-14,731f339c-0327-4a22-9df3-3324da5ac628,251.0,73.0,41.0,0.2908366533864542,0.1633466135458167,166.85444444444445
OD02,2024-10-21,731f339c-0327-4a22-9df3-3324da5ac628,222.0,85.0,33.0,0.3828828828828828,0.1486486486486486,166.92305555555555
OD02,2024-10-28,731f339c-0327-4a22-9df3-3324da5ac628,263.0,60.0,34.0,0.2281368821292775,0.1292775665399239,166.3175
OD02,2024-11-04,731f339c-0327-4a22-9df3-3324da5ac628,353.0,817.0,330.0,2.314447592067989,0.9348441926345608,167.5738888888889
OD02,2024-11-11,731f339c-0327-4a22-9df3-3324da5ac628,385.0,65.0,38.0,0.1688311688311688,0.0987012987012987,166.54638888888888
OD02,2024-11-18,731f339c-0327-4a22-9df3-3324da5ac628,311.0,97.0,52.0,0.3118971061093247,0.1672025723472668,167.0261111111111
OD02,2024-11-25,731f339c-0327-4a22-9df3-3324da5ac628,285.0,75.0,35.0,0.2631578947368421,0.1228070175438596,167.30972222222223
