short_id,instrument_id,week,test_count,error_count,critical_error_count,error_rate,critical_error_rate,downtime_hours
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-08-12,63,167,102,2.6507936507936507,1.619047619047619,161.7188888888889
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-08-19,57,112,34,1.9649122807017545,0.5964912280701754,162.4013888888889
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-08-26,74,192,100,2.5945945945945947,1.351351351351351,164.34972222222223
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-09-02,57,123,69,2.1578947368421053,1.2105263157894737,162.88555555555556
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-09-09,63,138,52,2.1904761904761907,0.8253968253968254,163.0363888888889
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-09-16,54,105,53,1.9444444444444444,0.9814814814814816,160.0102777777778
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-09-23,58,77,35,1.3275862068965518,0.603448275862069,166.4663888888889
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-09-30,3,0,0,0.0,0.0,2.678333333333333
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-10-14,53,3,1,0.0566037735849056,0.0188679245283018,130.69722222222222
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2025-02-17,3,0,0,0.0,0.0,4.668888888888889
OF02,0d0a979d-eb25-4357-9b6f-243b3a93fab9,2023-11-27,39,13,0,0.3333333333333333,0.0,142.6302777777778
OF02,0d0a979d-eb25-4357-9b6f-243b3a93fab9,2023-12-04,58,27,0,0.4655172413793103,0.0,161.4272222222222
OF02,0d0a979d-eb25-4357-9b6f-243b3a93fab9,2023-12-11,64,15,0,0.234375,0.0,80.11638888888889
OF02,0d0a979d-eb25-4357-9b6f-243b3a93fab9,2024-01-15,10,0,0,0.0,0.0,34.030277777777776
