short_id,instrument_id,week,downtime_hours
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2023-11-06 00:00:00+00:00,84.5363888888889
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2023-11-13 00:00:00+00:00,154.15666666666667
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2023-11-20 00:00:00+00:00,164.7325
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2023-11-27 00:00:00+00:00,165.97694444444446
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2023-12-04 00:00:00+00:00,163.70444444444445
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2023-12-11 00:00:00+00:00,164.4713888888889
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2023-12-18 00:00:00+00:00,166.31472222222223
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2023-12-25 00:00:00+00:00,161.22666666666666
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-01-01 00:00:00+00:00,160.44083333333333
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-01-08 00:00:00+00:00,162.07583333333332
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-01-15 00:00:00+00:00,163.215
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-01-22 00:00:00+00:00,162.5427777777778
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-01-29 00:00:00+00:00,156.31805555555556
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-02-05 00:00:00+00:00,161.52972222222223
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-02-12 00:00:00+00:00,165.40444444444444
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-02-19 00:00:00+00:00,163.32555555555555
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-02-26 00:00:00+00:00,160.89833333333334
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-03-04 00:00:00+00:00,156.4061111111111
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-03-11 00:00:00+00:00,79.57972222222222
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-03-25 00:00:00+00:00,2.4472222222222224
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-04-01 00:00:00+00:00,159.95638888888888
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-04-08 00:00:00+00:00,101.47944444444444
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-04-15 00:00:00+00:00,30.770833333333332
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-04-22 00:00:00+00:00,170.0
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-04-29 00:00:00+00:00,156.37
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-05-06 00:00:00+00:00,93.10666666666667
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-07-15 00:00:00+00:00,149.6588888888889
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-07-22 00:00:00+00:00,163.145
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-08-05 00:00:00+00:00,158.20333333333335
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-08-12 00:00:00+00:00,161.7188888888889
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-08-19 00:00:00+00:00,162.4013888888889
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-08-26 00:00:00+00:00,164.34972222222223
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-09-02 00:00:00+00:00,162.88555555555556
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-09-09 00:00:00+00:00,163.0363888888889
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-09-16 00:00:00+00:00,160.0102777777778
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-09-23 00:00:00+00:00,166.4663888888889
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-09-30 00:00:00+00:00,2.6783333333333332
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2024-10-14 00:00:00+00:00,130.69722222222222
OD04,0aa8fd0d-019e-422b-bcfb-6f0803909220,2025-02-17 00:00:00+00:00,4.668888888888889
OF02,0d0a979d-eb25-4357-9b6f-243b3a93fab9,2023-11-27 00:00:00+00:00,142.6302777777778
OF02,0d0a979d-eb25-4357-9b6f-243b3a93fab9,2023-12-04 00:00:00+00:00,161.4272222222222
OF02,0d0a979d-eb25-4357-9b6f-243b3a93fab9,2023-12-11 00:00:00+00:00,80.11638888888889
OF02,0d0a979d-eb25-4357-9b6f-243b3a93fab9,2024-01-15 00:00:00+00:00,34.030277777777776
OF02,0d0a979d-eb25-4357-9b6f-243b3a93fab9,2024-01-22 00:00:00+00:00,72.00972222222222
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2023-10-30 00:00:00+00:00,12.643611111111111
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2023-11-06 00:00:00+00:00,137.43916666666667
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2023-11-13 00:00:00+00:00,124.82777777777778
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2023-11-20 00:00:00+00:00,150.08583333333334
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2023-11-27 00:00:00+00:00,147.565
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2023-12-04 00:00:00+00:00,151.3686111111111
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2023-12-11 00:00:00+00:00,125.45611111111111
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2023-12-18 00:00:00+00:00,147.8863888888889
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2023-12-25 00:00:00+00:00,124.68111111111111
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-01-01 00:00:00+00:00,126.41222222222223
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-01-08 00:00:00+00:00,149.22611111111112
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-01-15 00:00:00+00:00,147.38694444444445
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-01-22 00:00:00+00:00,150.35805555555555
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-01-29 00:00:00+00:00,150.65055555555554
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-02-05 00:00:00+00:00,145.38972222222222
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-02-12 00:00:00+00:00,151.0613888888889
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-02-19 00:00:00+00:00,125.12694444444445
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-02-26 00:00:00+00:00,126.87805555555556
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-03-04 00:00:00+00:00,126.12138888888889
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-03-11 00:00:00+00:00,149.46944444444443
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-03-18 00:00:00+00:00,7.443888888888889
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-04-22 00:00:00+00:00,170.0
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-06-03 00:00:00+00:00,170.0
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-06-17 00:00:00+00:00,170.0
OF05,104fd04f-01f7-4ae2-8e7a-ce353fba1579,2024-06-24 00:00:00+00:00,64.34222222222222
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-10-02 00:00:00+00:00,95.79805555555555
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-10-09 00:00:00+00:00,162.62833333333333
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-10-16 00:00:00+00:00,153.2861111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-10-23 00:00:00+00:00,166.9925
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-10-30 00:00:00+00:00,159.97861111111112
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-11-06 00:00:00+00:00,151.015
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-11-13 00:00:00+00:00,138.04194444444445
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-11-20 00:00:00+00:00,73.89583333333333
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-11-27 00:00:00+00:00,141.25555555555556
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-12-04 00:00:00+00:00,160.54916666666668
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-12-11 00:00:00+00:00,159.1586111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-12-18 00:00:00+00:00,147.1352777777778
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2023-12-25 00:00:00+00:00,144.19916666666666
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-01-01 00:00:00+00:00,160.05305555555555
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-01-08 00:00:00+00:00,162.9675
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-01-15 00:00:00+00:00,162.07888888888888
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-01-22 00:00:00+00:00,162.2236111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-01-29 00:00:00+00:00,164.0475
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-02-05 00:00:00+00:00,96.11555555555556
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-02-26 00:00:00+00:00,65.87861111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-04-01 00:00:00+00:00,164.2436111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-04-08 00:00:00+00:00,34.596666666666664
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-05-27 00:00:00+00:00,76.00166666666667
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-06-03 00:00:00+00:00,162.99138888888888
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-06-10 00:00:00+00:00,163.17833333333334
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-06-17 00:00:00+00:00,163.7863888888889
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-06-24 00:00:00+00:00,164.29888888888888
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-07-01 00:00:00+00:00,162.02194444444444
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-07-08 00:00:00+00:00,163.52277777777778
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-07-15 00:00:00+00:00,162.59722222222223
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-07-22 00:00:00+00:00,155.40166666666667
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-07-29 00:00:00+00:00,154.5311111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-08-05 00:00:00+00:00,164.3361111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-08-12 00:00:00+00:00,162.98055555555555
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-08-19 00:00:00+00:00,164.71972222222223
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-08-26 00:00:00+00:00,164.4986111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-09-02 00:00:00+00:00,162.93277777777777
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-09-09 00:00:00+00:00,163.70333333333335
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-09-16 00:00:00+00:00,163.525
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-09-23 00:00:00+00:00,164.7061111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-09-30 00:00:00+00:00,164.40333333333334
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-10-07 00:00:00+00:00,163.65555555555557
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-10-14 00:00:00+00:00,163.8188888888889
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-10-21 00:00:00+00:00,164.3113888888889
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-10-28 00:00:00+00:00,164.02527777777777
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-11-04 00:00:00+00:00,163.70833333333334
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-11-11 00:00:00+00:00,164.47277777777776
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-11-18 00:00:00+00:00,163.78555555555556
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-11-25 00:00:00+00:00,164.1038888888889
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-12-02 00:00:00+00:00,163.33083333333335
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-12-09 00:00:00+00:00,163.53972222222222
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-12-16 00:00:00+00:00,163.91333333333333
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-12-23 00:00:00+00:00,162.8125
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2024-12-30 00:00:00+00:00,163.77194444444444
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2025-01-06 00:00:00+00:00,164.325
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2025-01-13 00:00:00+00:00,162.86944444444444
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2025-01-20 00:00:00+00:00,163.6761111111111
OD13,1114da92-0859-4dfb-a363-26447dc0f84d,2025-01-27 00:00:00+00:00,19.186944444444446
OF12,1acf7c8e-561e-4d91-a35d-9182cd38a043,2024-04-29 00:00:00+00:00,22.913333333333334
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-05-01 00:00:00+00:00,147.08055555555555
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-05-08 00:00:00+00:00,73.24277777777777
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-05-15 00:00:00+00:00,52.915
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-05-22 00:00:00+00:00,141.9297222222222
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-05-29 00:00:00+00:00,111.70527777777778
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-06-05 00:00:00+00:00,151.28583333333333
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-06-12 00:00:00+00:00,115.64805555555556
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-06-26 00:00:00+00:00,138.45638888888888
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-07-03 00:00:00+00:00,152.13
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-07-10 00:00:00+00:00,163.42111111111112
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-07-17 00:00:00+00:00,151.95166666666665
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-07-24 00:00:00+00:00,166.51916666666668
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-07-31 00:00:00+00:00,46.90027777777778
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-08-07 00:00:00+00:00,119.83111111111111
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-08-14 00:00:00+00:00,73.7713888888889
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-08-21 00:00:00+00:00,71.08
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-05-13 00:00:00+00:00,147.08055555555555
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-05-20 00:00:00+00:00,73.24277777777777
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-05-27 00:00:00+00:00,24.8625
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-06-03 00:00:00+00:00,141.9297222222222
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-06-10 00:00:00+00:00,36.18555555555555
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-06-17 00:00:00+00:00,19.378888888888888
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-10-02 00:00:00+00:00,91.45833333333333
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-10-09 00:00:00+00:00,163.99916666666667
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-10-16 00:00:00+00:00,162.10861111111112
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-10-23 00:00:00+00:00,162.50916666666666
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-10-30 00:00:00+00:00,162.10888888888888
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-11-06 00:00:00+00:00,161.85833333333332
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-11-13 00:00:00+00:00,164.35111111111112
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-11-20 00:00:00+00:00,147.2686111111111
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-11-27 00:00:00+00:00,143.9622222222222
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-12-04 00:00:00+00:00,162.0727777777778
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-12-11 00:00:00+00:00,155.66583333333332
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-12-18 00:00:00+00:00,164.43694444444444
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2023-12-25 00:00:00+00:00,144.24416666666667
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-01-01 00:00:00+00:00,158.25444444444443
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-01-08 00:00:00+00:00,161.68138888888888
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-01-15 00:00:00+00:00,161.61916666666667
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-01-22 00:00:00+00:00,161.37
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-01-29 00:00:00+00:00,164.2161111111111
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-02-05 00:00:00+00:00,95.14833333333333
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-02-26 00:00:00+00:00,64.06305555555555
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-04-01 00:00:00+00:00,156.62027777777777
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-04-08 00:00:00+00:00,32.62
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-05-27 00:00:00+00:00,75.81972222222223
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-06-03 00:00:00+00:00,164.2463888888889
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-06-10 00:00:00+00:00,163.69833333333332
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-06-17 00:00:00+00:00,160.77083333333334
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-06-24 00:00:00+00:00,164.0077777777778
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-07-01 00:00:00+00:00,162.8213888888889
OD17,2618baab-9161-4b0e-a67a-5a0be28e71ff,2024-07-08 00:00:00+00:00,34.193333333333335
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2023-05-01 00:00:00+00:00,151.095
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2023-05-08 00:00:00+00:00,49.41
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2023-05-15 00:00:00+00:00,88.09666666666666
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2023-05-22 00:00:00+00:00,129.835
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2023-05-29 00:00:00+00:00,135.85694444444445
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2023-06-05 00:00:00+00:00,170.0
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2023-06-12 00:00:00+00:00,43.42444444444445
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2023-06-26 00:00:00+00:00,117.94472222222223
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2023-07-03 00:00:00+00:00,89.82194444444444
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2023-07-10 00:00:00+00:00,111.77166666666666
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2024-05-13 00:00:00+00:00,151.095
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2024-05-20 00:00:00+00:00,49.41
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2024-05-27 00:00:00+00:00,88.09666666666666
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2024-06-03 00:00:00+00:00,129.835
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2024-06-10 00:00:00+00:00,26.287777777777777
OF08,2c08e260-ad0e-4abd-8946-704e91559557,2024-06-17 00:00:00+00:00,59.2725
OD23,2df7e68d-32af-450d-a6ca-b82653d76940,2023-11-13 00:00:00+00:00,69.7063888888889
OD23,2df7e68d-32af-450d-a6ca-b82653d76940,2023-11-20 00:00:00+00:00,146.5936111111111
OD23,2df7e68d-32af-450d-a6ca-b82653d76940,2023-11-27 00:00:00+00:00,123.25083333333333
OD23,2df7e68d-32af-450d-a6ca-b82653d76940,2023-12-04 00:00:00+00:00,125.18527777777778
OD23,2df7e68d-32af-450d-a6ca-b82653d76940,2023-12-11 00:00:00+00:00,78.90611111111112
OD23,2df7e68d-32af-450d-a6ca-b82653d76940,2023-12-18 00:00:00+00:00,96.30055555555556
OD23,2df7e68d-32af-450d-a6ca-b82653d76940,2023-12-25 00:00:00+00:00,121.0736111111111
OD23,2df7e68d-32af-450d-a6ca-b82653d76940,2024-01-01 00:00:00+00:00,25.79388888888889
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-08-28 00:00:00+00:00,0.05472222222222222
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-09-04 00:00:00+00:00,51.82861111111111
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-10-16 00:00:00+00:00,72.265
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-10-23 00:00:00+00:00,149.87777777777777
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-10-30 00:00:00+00:00,110.37861111111111
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-11-06 00:00:00+00:00,10.101944444444445
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-11-20 00:00:00+00:00,170.0
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-11-27 00:00:00+00:00,82.76916666666666
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-12-04 00:00:00+00:00,115.67083333333333
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-12-11 00:00:00+00:00,89.47583333333333
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-12-18 00:00:00+00:00,147.11888888888888
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2023-12-25 00:00:00+00:00,91.28777777777778
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-01-01 00:00:00+00:00,150.81305555555556
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-01-08 00:00:00+00:00,153.36833333333334
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-01-15 00:00:00+00:00,125.42472222222223
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-01-22 00:00:00+00:00,157.04416666666665
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-01-29 00:00:00+00:00,143.0875
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-02-05 00:00:00+00:00,163.32111111111112
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-02-12 00:00:00+00:00,161.2863888888889
OD03,2ed1d374-7800-48a8-9a5e-dca96443823a,2024-02-19 00:00:00+00:00,140.02555555555554
