short_id,instrument_id,week,test_count,error_count,critical_error_count,error_rate,critical_error_rate,downtime_hours
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-05-08,3,1,0,0.3333333333333333,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-05-15,10,1,0,0.1,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-05-22,7,0,0,0.0,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-05-29,8,1,0,0.125,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-06-05,10,0,0,0.0,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-06-12,39,1,0,0.0256410256410256,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-06-26,6,2,0,0.3333333333333333,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-07-03,10,1,0,0.1,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-07-10,9,0,0,0.0,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-07-17,20,3,0,0.15,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-07-24,25,3,0,0.12,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-07-31,162,15,0,0.0925925925925925,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-08-07,14,0,0,0.0,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-08-14,11,0,0,0.0,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2023-08-21,36,0,0,0.0,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-05-13,19,2,0,0.1052631578947368,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-05-20,3,1,0,0.3333333333333333,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-05-27,3,0,0,0.0,0.0,170.0
OF03,1d9b44f3-2f01-4dcb-82f2-7bd331a8dc55,2024-06-03,7,0,0,0.0,0.0,170.0
