test_id,product,instrument_id,table_data,timestamp,tstart,tstop,ibp,fbp,t50,test_duration,avg_ibp,std_ibp,avg_fbp,std_fbp,avg_t50,std_t50,avg_test_duration,std_test_duration
7d61ff52cc9fdd286808fb02d7cdbb554f19138d42b086f502d6a8b801a51e3c,176719-15bb,d1786860-8805-4192-af2b-a6f12832ac56,"[{""percent"":""IBP"",""DistRate"":""6 min 29 sec"",""LiqTemp"":""60.300"",""HeatTemp"":""261.800"",""VapTemp"":""39.135"",""VapTempAdjusted"":""39.135"",""VapTempCorrected"":""27.776"",""VapTempEvaporated"":""27.090"",""time"":1715678154999},{""percent"":""10"",""VapTemp"":""40.16"",""DistRate"":""4.5"",""LiqTemp"":""47"",""HeatTemp"":""245"",""VapTempAdjusted"":""40.16"",""VapTempCorrected"":""39.9"",""VapTempEvaporated"":""39.578"",""time"":1715678155000},{""percent"":""20"",""VapTemp"":""41.72"",""DistRate"":""4.4"",""LiqTemp"":""49.4"",""HeatTemp"":""251.7"",""VapTempAdjusted"":""41.72"",""VapTempCorrected"":""41.459"",""VapTempEvaporated"":""41.174"",""time"":1715678155001},{""percent"":""30"",""VapTemp"":""43.252"",""DistRate"":""4.5"",""LiqTemp"":""51.8"",""HeatTemp"":""256.7"",""VapTempAdjusted"":""43.252"",""VapTempCorrected"":""42.99"",""VapTempEvaporated"":""42.631"",""time"":1715678155002},{""percent"":""40"",""VapTemp"":""45.373"",""DistRate"":""4.4"",""LiqTemp"":""54.4"",""HeatTemp"":""261.7"",""VapTempAdjusted"":""45.373"",""VapTempCorrected"":""45.109"",""VapTempEvaporated"":""44.641"",""time"":1715678155003},{""percent"":""50"",""VapTemp"":""48.046"",""DistRate"":""4.4"",""LiqTemp"":""57.1"",""HeatTemp"":""266.2"",""VapTempAdjusted"":""48.046"",""VapTempCorrected"":""47.78"",""VapTempEvaporated"":""47.176"",""time"":1715678155004},{""percent"":""60"",""VapTemp"":""51.955"",""DistRate"":""4.4"",""LiqTemp"":""61.3"",""HeatTemp"":""285.4"",""VapTempAdjusted"":""51.955"",""VapTempCorrected"":""51.685"",""VapTempEvaporated"":""50.823"",""time"":1715678155005},{""percent"":""70"",""VapTemp"":""58.536"",""DistRate"":""4.4"",""LiqTemp"":""67.1"",""HeatTemp"":""310.2"",""VapTempAdjusted"":""58.536"",""VapTempCorrected"":""58.261"",""VapTempEvaporated"":""56.716"",""time"":1715678155006},{""percent"":""75"",""VapTemp"":""63.523"",""DistRate"":""4.4"",""LiqTemp"":""71.7"",""HeatTemp"":""336.4"",""VapTempAdjusted"":""63.523"",""VapTempCorrected"":""63.244"",""VapTempEvaporated"":""61.234"",""time"":1715678155007},{""percent"":""80"",""VapTemp"":""70.553"",""DistRate"":""4.4"",""LiqTemp"":""78.4"",""HeatTemp"":""363.2"",""VapTempAdjusted"":""70.553"",""VapTempCorrected"":""70.268"",""VapTempEvaporated"":""67.526"",""time"":1715678155008},{""percent"":""85"",""VapTemp"":""79.456"",""DistRate"":""4.4"",""LiqTemp"":""86.1"",""HeatTemp"":""391"",""VapTempAdjusted"":""79.456"",""VapTempCorrected"":""79.163"",""VapTempEvaporated"":""75.533"",""time"":1715678155009},{""percent"":""90"",""VapTemp"":""90.956"",""DistRate"":""4.4"",""LiqTemp"":""97.1"",""HeatTemp"":""431.3"",""VapTempAdjusted"":""90.956"",""VapTempCorrected"":""90.654"",""VapTempEvaporated"":""85.441"",""time"":1715678155010},{""percent"":""FBP"",""DistRate"":""6 min 4 sec"",""LiqTemp"":""112.300"",""HeatTemp"":""446.300"",""VapTemp"":""90.956"",""VapTempAdjusted"":""90.956"",""VapTempCorrected"":""79.554"",""VapTempEvaporated"":""74.341"",""time"":1715678155011}]",2024-05-14 09:15:54+00,2024-05-14 09:15:54+00:00,2024-05-14 09:51:00+00:00,27.776,79.554,47.78,35.1,27.776,,79.554,,47.78,,35.1,
