test_id,product,instrument_id,table_data,timestamp,tstart,tstop,ibp,fbp,t50,test_duration,avg_ibp,std_ibp,avg_fbp,std_fbp,avg_t50,std_t50,avg_test_duration,std_test_duration
6ed602f5b9857fda7d32984bfbd8a3a65df10ce44cc714df7f7fd1f453fe56fd,179325-4eeeeer,2ed1d374-7800-48a8-9a5e-dca96443823a,"[{""percent"":""IBP"",""DistRate"":""6 min 37 sec"",""LiqTemp"":""3292.000"",""HeatTemp"":""-"",""VapTemp"":""2147483.648"",""VapTempAdjusted"":""2147483.648"",""VapTempCorrected"":""-"",""VapTempEvaporated"":""-"",""time"":1724951326999},{""percent"":""FBP"",""DistRate"":""6 min 43 sec"",""LiqTemp"":""3292.000"",""HeatTemp"":""-"",""VapTemp"":""2147483.648"",""VapTempAdjusted"":""2147483.648"",""VapTempCorrected"":""-"",""VapTempEvaporated"":""-"",""time"":1724951327000}]",2024-08-29 17:08:46+00,2024-08-29 17:08:46+00:00,2024-08-29 17:08:53+00:00,,,,0.1166666666666666,27.9,0.0,75.651,0.0,48.883,0.0034641016151378,35.46666666666667,0.0
863432bb90d50db6335d354ceb4eaf6e7293071ccc906cb8f531f192ea74ab96,179325-4eeeeer,2ed1d374-7800-48a8-9a5e-dca96443823a,"[{""percent"":""IBP"",""DistRate"":""6 min 23 sec"",""LiqTemp"":""3292.000"",""HeatTemp"":""-"",""VapTemp"":""2147483.648"",""VapTempAdjusted"":""2147483.648"",""VapTempCorrected"":""-"",""VapTempEvaporated"":""-"",""time"":1727716126999},{""percent"":""FBP"",""DistRate"":""6 min 21 sec"",""LiqTemp"":""3292.000"",""HeatTemp"":""-"",""VapTemp"":""2147483.648"",""VapTempAdjusted"":""2147483.648"",""VapTempCorrected"":""-"",""VapTempEvaporated"":""-"",""time"":1727716127000}]",2024-09-30 17:08:46+00,2024-09-30 17:08:46+00:00,2024-09-30 17:08:53+00:00,,,,0.1166666666666666,27.9,0.0,75.651,0.0,48.883,0.0034641016151378,35.46666666666667,0.0
e646693c5203e48644359072b04d7eaebdaeda8c671209175b47c25f55cd4073,179325-4eeeeer,2ed1d374-7800-48a8-9a5e-dca96443823a,"[{""percent"":""IBP"",""DistRate"":""6 min 16 sec"",""LiqTemp"":""50.400"",""HeatTemp"":""286.100"",""VapTemp"":""39.127"",""VapTempAdjusted"":""39.127"",""VapTempCorrected"":""27.900"",""VapTempEvaporated"":""27.489"",""time"":1727697255999},{""percent"":""10"",""VapTemp"":""40.43"",""DistRate"":4.5,""LiqTemp"":""35.20"",""HeatTemp"":""266.39"",""VapTempAdjusted"":""40.43"",""VapTempCorrected"":""40.30"",""VapTempEvaporated"":""40.12"",""time"":1727697256000},{""percent"":""20"",""VapTemp"":""42.19"",""DistRate"":4.2,""LiqTemp"":""35.40"",""HeatTemp"":""268.30"",""VapTempAdjusted"":""42.19"",""VapTempCorrected"":""42.06"",""VapTempEvaporated"":""41.89"",""time"":1727697256001},{""percent"":""30"",""VapTemp"":""44.04"",""DistRate"":4.5,""LiqTemp"":""36.00"",""HeatTemp"":""269.10"",""VapTempAdjusted"":""44.04"",""VapTempCorrected"":""43.91"",""VapTempEvaporated"":""43.75"",""time"":1727697256002},{""percent"":""40"",""VapTemp"":""46.25"",""DistRate"":4.4,""LiqTemp"":""37.60"",""HeatTemp"":""279.70"",""VapTempAdjusted"":""46.25"",""VapTempCorrected"":""46.12"",""VapTempEvaporated"":""45.89"",""time"":1727697256003},{""percent"":""50"",""VapTemp"":""49.01"",""DistRate"":4.4,""LiqTemp"":""39.20"",""HeatTemp"":""288.00"",""VapTempAdjusted"":""49.01"",""VapTempCorrected"":""48.88"",""VapTempEvaporated"":""48.55"",""time"":1727697256004},{""percent"":""60"",""VapTemp"":""52.75"",""DistRate"":4.5,""LiqTemp"":""40.90"",""HeatTemp"":""306.80"",""VapTempAdjusted"":""52.75"",""VapTempCorrected"":""52.62"",""VapTempEvaporated"":""52.13"",""time"":1727697256005},{""percent"":""70"",""VapTemp"":""58.96"",""DistRate"":4.5,""LiqTemp"":""43.10"",""HeatTemp"":""332.70"",""VapTempAdjusted"":""58.96"",""VapTempCorrected"":""58.83"",""VapTempEvaporated"":""58.08"",""time"":1727697256006},{""percent"":""75"",""VapTemp"":""63.67"",""DistRate"":4.5,""LiqTemp"":""44.70"",""HeatTemp"":""352.80"",""VapTempAdjusted"":""63.67"",""VapTempCorrected"":""63.53"",""VapTempEvaporated"":""62.52"",""time"":1727697256007},{""percent"":""80"",""VapTemp"":""69.90"",""DistRate"":4.5,""LiqTemp"":""46.90"",""HeatTemp"":""373.00"",""VapTempAdjusted"":""69.90"",""VapTempCorrected"":""69.76"",""VapTempEvaporated"":""68.33"",""time"":1727697256008},{""percent"":""85"",""VapTemp"":""77.61"",""DistRate"":4.5,""LiqTemp"":""49.60"",""HeatTemp"":""392.80"",""VapTempAdjusted"":""77.61"",""VapTempCorrected"":""77.47"",""VapTempEvaporated"":""75.95"",""time"":1727697256009},{""percent"":""90"",""VapTemp"":""86.89"",""DistRate"":4.6,""LiqTemp"":""53.20"",""HeatTemp"":""419.50"",""VapTempAdjusted"":""86.89"",""VapTempCorrected"":""86.75"",""VapTempEvaporated"":""84.65"",""time"":1727697256010},{""percent"":""FBP"",""DistRate"":""6 min 9 sec"",""LiqTemp"":""68.400"",""HeatTemp"":""434.500"",""VapTemp"":""86.898"",""VapTempAdjusted"":""86.898"",""VapTempCorrected"":""75.651"",""VapTempEvaporated"":""73.559"",""time"":1727697256011}]",2024-09-30 11:54:15+00,2024-09-30 11:54:15+00:00,2024-09-30 12:29:43+00:00,27.9,75.651,48.88,35.46666666666667,27.9,0.0,75.651,0.0,48.883,0.0034641016151378,35.46666666666667,0.0
fa38cdd59494c02f6a6106cc18c93d21931d6562aade1db56be6ed15df8fd938,179325-4eeeeer,2ed1d374-7800-48a8-9a5e-dca96443823a,"[{""percent"":""IBP"",""DistRate"":""6 min 48 sec"",""LiqTemp"":""3292.000"",""HeatTemp"":""-"",""VapTemp"":""2147483.648"",""VapTempAdjusted"":""2147483.648"",""VapTempCorrected"":""-"",""VapTempEvaporated"":""-"",""time"":1722186526999},{""percent"":""FBP"",""DistRate"":""6 min 23 sec"",""LiqTemp"":""3292.000"",""HeatTemp"":""-"",""VapTemp"":""2147483.648"",""VapTempAdjusted"":""2147483.648"",""VapTempCorrected"":""-"",""VapTempEvaporated"":""-"",""time"":1722186527000}]",2024-07-28 17:08:46+00,2024-07-28 17:08:46+00:00,2024-07-28 17:08:53+00:00,,,,0.1166666666666666,27.9,0.0,75.651,0.0,48.883,0.0034641016151378,35.46666666666667,0.0
f66bae2522cad320d5ce7adeed9fdeb77232e53ba16e3ed2f44e2f8134db42f4,179325-4eeeeer,2ed1d374-7800-48a8-9a5e-dca96443823a,"[{""percent"":""IBP"",""DistRate"":""6 min 15 sec"",""LiqTemp"":""3292.000"",""HeatTemp"":""-"",""VapTemp"":""2147483.648"",""VapTempAdjusted"":""2147483.648"",""VapTempCorrected"":""-"",""VapTempEvaporated"":""-"",""time"":1730480926999},{""percent"":""FBP"",""DistRate"":""6 min 41 sec"",""LiqTemp"":""3292.000"",""HeatTemp"":""-"",""VapTemp"":""2147483.648"",""VapTempAdjusted"":""2147483.648"",""VapTempCorrected"":""-"",""VapTempEvaporated"":""-"",""time"":1730480927000}]",2024-11-01 17:08:46+00,2024-11-01 17:08:46+00:00,2024-11-01 17:08:53+00:00,,,,0.1166666666666666,27.9,0.0,75.651,0.0,48.883,0.0034641016151378,35.46666666666667,0.0
c82f008d1371e741f9cf048e58ce9966b33074c3240d08408b7daabac2b0fa28,179325-4eeeeer,2ed1d374-7800-48a8-9a5e-dca96443823a,"[{""percent"":""IBP"",""DistRate"":""6 min 35 sec"",""LiqTemp"":""50.400"",""HeatTemp"":""286.100"",""VapTemp"":""39.127"",""VapTempAdjusted"":""39.127"",""VapTempCorrected"":""27.900"",""VapTempEvaporated"":""27.489"",""time"":1722167655999},{""percent"":""10"",""VapTemp"":""40.431"",""DistRate"":4.5,""LiqTemp"":""35.200"",""HeatTemp"":""266.400"",""VapTempAdjusted"":""40.431"",""VapTempCorrected"":""40.303"",""VapTempEvaporated"":""40.122"",""time"":1722167656000},{""percent"":""20"",""VapTemp"":""42.192"",""DistRate"":4.2,""LiqTemp"":""35.400"",""HeatTemp"":""268.300"",""VapTempAdjusted"":""42.192"",""VapTempCorrected"":""42.063"",""VapTempEvaporated"":""41.893"",""time"":1722167656001},{""percent"":""30"",""VapTemp"":""44.047"",""DistRate"":4.5,""LiqTemp"":""36.000"",""HeatTemp"":""269.100"",""VapTempAdjusted"":""44.047"",""VapTempCorrected"":""43.918"",""VapTempEvaporated"":""43.758"",""time"":1722167656002},{""percent"":""40"",""VapTemp"":""46.250"",""DistRate"":4.4,""LiqTemp"":""37.600"",""HeatTemp"":""279.700"",""VapTempAdjusted"":""46.250"",""VapTempCorrected"":""46.120"",""VapTempEvaporated"":""45.899"",""time"":1722167656003},{""percent"":""50"",""VapTemp"":""49.017"",""DistRate"":4.4,""LiqTemp"":""39.200"",""HeatTemp"":""288.000"",""VapTempAdjusted"":""49.017"",""VapTempCorrected"":""48.886"",""VapTempEvaporated"":""48.558"",""time"":1722167656004},{""percent"":""60"",""VapTemp"":""52.759"",""DistRate"":4.5,""LiqTemp"":""40.900"",""HeatTemp"":""306.800"",""VapTempAdjusted"":""52.759"",""VapTempCorrected"":""52.626"",""VapTempEvaporated"":""52.136"",""time"":1722167656005},{""percent"":""70"",""VapTemp"":""58.965"",""DistRate"":4.5,""LiqTemp"":""43.100"",""HeatTemp"":""332.700"",""VapTempAdjusted"":""58.965"",""VapTempCorrected"":""58.830"",""VapTempEvaporated"":""58.080"",""time"":1722167656006},{""percent"":""75"",""VapTemp"":""63.673"",""DistRate"":4.5,""LiqTemp"":""44.700"",""HeatTemp"":""352.800"",""VapTempAdjusted"":""63.673"",""VapTempCorrected"":""63.536"",""VapTempEvaporated"":""62.521"",""time"":1722167656007},{""percent"":""80"",""VapTemp"":""69.907"",""DistRate"":4.5,""LiqTemp"":""46.900"",""HeatTemp"":""373.000"",""VapTempAdjusted"":""69.907"",""VapTempCorrected"":""69.767"",""VapTempEvaporated"":""68.332"",""time"":1722167656008},{""percent"":""85"",""VapTemp"":""77.614"",""DistRate"":4.5,""LiqTemp"":""49.600"",""HeatTemp"":""392.800"",""VapTempAdjusted"":""77.614"",""VapTempCorrected"":""77.471"",""VapTempEvaporated"":""75.955"",""time"":1722167656009},{""percent"":""90"",""VapTemp"":""86.898"",""DistRate"":4.6,""LiqTemp"":""53.200"",""HeatTemp"":""419.500"",""VapTempAdjusted"":""86.898"",""VapTempCorrected"":""86.751"",""VapTempEvaporated"":""84.659"",""time"":1722167656010},{""percent"":""FBP"",""DistRate"":""6 min 48 sec"",""LiqTemp"":""68.400"",""HeatTemp"":""434.500"",""VapTemp"":""86.898"",""VapTempAdjusted"":""86.898"",""VapTempCorrected"":""75.651"",""VapTempEvaporated"":""73.559"",""time"":1722167656011}]",2024-07-28 11:54:15+00,2024-07-28 11:54:15+00:00,2024-07-28 12:29:43+00:00,27.9,75.651,48.886,35.46666666666667,27.9,0.0,75.651,0.0,48.883,0.0034641016151378,35.46666666666667,0.0
9706df8e95ae3120a3e8890f59bd3d56b84e617c3b25f7832b4a018697743ad5,179325-4eeeeer,2ed1d374-7800-48a8-9a5e-dca96443823a,"[{""percent"":""IBP"",""DistRate"":""6 min 41 sec"",""LiqTemp"":""50.400"",""HeatTemp"":""286.100"",""VapTemp"":""39.127"",""VapTempAdjusted"":""39.127"",""VapTempCorrected"":""27.900"",""VapTempEvaporated"":""27.489"",""time"":1730462055999},{""percent"":""10"",""VapTemp"":""40.43"",""DistRate"":4.5,""LiqTemp"":""35.20"",""HeatTemp"":""266.39"",""VapTempAdjusted"":""40.43"",""VapTempCorrected"":""40.30"",""VapTempEvaporated"":""40.12"",""time"":1730462056000},{""percent"":""20"",""VapTemp"":""42.19"",""DistRate"":4.2,""LiqTemp"":""35.40"",""HeatTemp"":""268.30"",""VapTempAdjusted"":""42.19"",""VapTempCorrected"":""42.06"",""VapTempEvaporated"":""41.89"",""time"":1730462056001},{""percent"":""30"",""VapTemp"":""44.04"",""DistRate"":4.5,""LiqTemp"":""36.00"",""HeatTemp"":""269.10"",""VapTempAdjusted"":""44.04"",""VapTempCorrected"":""43.91"",""VapTempEvaporated"":""43.75"",""time"":1730462056002},{""percent"":""40"",""VapTemp"":""46.25"",""DistRate"":4.4,""LiqTemp"":""37.60"",""HeatTemp"":""279.70"",""VapTempAdjusted"":""46.25"",""VapTempCorrected"":""46.12"",""VapTempEvaporated"":""45.89"",""time"":1730462056003},{""percent"":""50"",""VapTemp"":""49.01"",""DistRate"":4.4,""LiqTemp"":""39.20"",""HeatTemp"":""288.00"",""VapTempAdjusted"":""49.01"",""VapTempCorrected"":""48.88"",""VapTempEvaporated"":""48.55"",""time"":1730462056004},{""percent"":""60"",""VapTemp"":""52.75"",""DistRate"":4.5,""LiqTemp"":""40.90"",""HeatTemp"":""306.80"",""VapTempAdjusted"":""52.75"",""VapTempCorrected"":""52.62"",""VapTempEvaporated"":""52.13"",""time"":1730462056005},{""percent"":""70"",""VapTemp"":""58.96"",""DistRate"":4.5,""LiqTemp"":""43.10"",""HeatTemp"":""332.70"",""VapTempAdjusted"":""58.96"",""VapTempCorrected"":""58.83"",""VapTempEvaporated"":""58.08"",""time"":1730462056006},{""percent"":""75"",""VapTemp"":""63.67"",""DistRate"":4.5,""LiqTemp"":""44.70"",""HeatTemp"":""352.80"",""VapTempAdjusted"":""63.67"",""VapTempCorrected"":""63.53"",""VapTempEvaporated"":""62.52"",""time"":1730462056007},{""percent"":""80"",""VapTemp"":""69.90"",""DistRate"":4.5,""LiqTemp"":""46.90"",""HeatTemp"":""373.00"",""VapTempAdjusted"":""69.90"",""VapTempCorrected"":""69.76"",""VapTempEvaporated"":""68.33"",""time"":1730462056008},{""percent"":""85"",""VapTemp"":""77.61"",""DistRate"":4.5,""LiqTemp"":""49.60"",""HeatTemp"":""392.80"",""VapTempAdjusted"":""77.61"",""VapTempCorrected"":""77.47"",""VapTempEvaporated"":""75.95"",""time"":1730462056009},{""percent"":""90"",""VapTemp"":""86.89"",""DistRate"":4.6,""LiqTemp"":""53.20"",""HeatTemp"":""419.50"",""VapTempAdjusted"":""86.89"",""VapTempCorrected"":""86.75"",""VapTempEvaporated"":""84.65"",""time"":1730462056010},{""percent"":""FBP"",""DistRate"":""6 min 11 sec"",""LiqTemp"":""68.400"",""HeatTemp"":""434.500"",""VapTemp"":""86.898"",""VapTempAdjusted"":""86.898"",""VapTempCorrected"":""75.651"",""VapTempEvaporated"":""73.559"",""time"":1730462056011}]",2024-11-01 11:54:15+00,2024-11-01 11:54:15+00:00,2024-11-01 12:29:43+00:00,27.9,75.651,48.88,35.46666666666667,27.9,0.0,75.651,0.0,48.883,0.0034641016151378,35.46666666666667,0.0
faf20d645169cb20898c39fd0403d0058145d027e0e96ed1e2a6a59f5645a9cf,179325-4eeeeer,2ed1d374-7800-48a8-9a5e-dca96443823a,"[{""percent"":""IBP"",""DistRate"":""6 min 14 sec"",""LiqTemp"":""50.400"",""HeatTemp"":""286.100"",""VapTemp"":""39.127"",""VapTempAdjusted"":""39.127"",""VapTempCorrected"":""27.900"",""VapTempEvaporated"":""27.489"",""time"":1724932455999},{""percent"":""10"",""VapTemp"":""40.431"",""DistRate"":4.5,""LiqTemp"":""35.200"",""HeatTemp"":""266.400"",""VapTempAdjusted"":""40.431"",""VapTempCorrected"":""40.303"",""VapTempEvaporated"":""40.122"",""time"":1724932456000},{""percent"":""20"",""VapTemp"":""42.192"",""DistRate"":4.2,""LiqTemp"":""35.400"",""HeatTemp"":""268.300"",""VapTempAdjusted"":""42.192"",""VapTempCorrected"":""42.063"",""VapTempEvaporated"":""41.893"",""time"":1724932456001},{""percent"":""30"",""VapTemp"":""44.047"",""DistRate"":4.5,""LiqTemp"":""36.000"",""HeatTemp"":""269.100"",""VapTempAdjusted"":""44.047"",""VapTempCorrected"":""43.918"",""VapTempEvaporated"":""43.758"",""time"":1724932456002},{""percent"":""40"",""VapTemp"":""46.250"",""DistRate"":4.4,""LiqTemp"":""37.600"",""HeatTemp"":""279.700"",""VapTempAdjusted"":""46.250"",""VapTempCorrected"":""46.120"",""VapTempEvaporated"":""45.899"",""time"":1724932456003},{""percent"":""50"",""VapTemp"":""49.017"",""DistRate"":4.4,""LiqTemp"":""39.200"",""HeatTemp"":""288.000"",""VapTempAdjusted"":""49.017"",""VapTempCorrected"":""48.886"",""VapTempEvaporated"":""48.558"",""time"":1724932456004},{""percent"":""60"",""VapTemp"":""52.759"",""DistRate"":4.5,""LiqTemp"":""40.900"",""HeatTemp"":""306.800"",""VapTempAdjusted"":""52.759"",""VapTempCorrected"":""52.626"",""VapTempEvaporated"":""52.136"",""time"":1724932456005},{""percent"":""70"",""VapTemp"":""58.965"",""DistRate"":4.5,""LiqTemp"":""43.100"",""HeatTemp"":""332.700"",""VapTempAdjusted"":""58.965"",""VapTempCorrected"":""58.830"",""VapTempEvaporated"":""58.080"",""time"":1724932456006},{""percent"":""75"",""VapTemp"":""63.673"",""DistRate"":4.5,""LiqTemp"":""44.700"",""HeatTemp"":""352.800"",""VapTempAdjusted"":""63.673"",""VapTempCorrected"":""63.536"",""VapTempEvaporated"":""62.521"",""time"":1724932456007},{""percent"":""80"",""VapTemp"":""69.907"",""DistRate"":4.5,""LiqTemp"":""46.900"",""HeatTemp"":""373.000"",""VapTempAdjusted"":""69.907"",""VapTempCorrected"":""69.767"",""VapTempEvaporated"":""68.332"",""time"":1724932456008},{""percent"":""85"",""VapTemp"":""77.614"",""DistRate"":4.5,""LiqTemp"":""49.600"",""HeatTemp"":""392.800"",""VapTempAdjusted"":""77.614"",""VapTempCorrected"":""77.471"",""VapTempEvaporated"":""75.955"",""time"":1724932456009},{""percent"":""90"",""VapTemp"":""86.898"",""DistRate"":4.6,""LiqTemp"":""53.200"",""HeatTemp"":""419.500"",""VapTempAdjusted"":""86.898"",""VapTempCorrected"":""86.751"",""VapTempEvaporated"":""84.659"",""time"":1724932456010},{""percent"":""FBP"",""DistRate"":""6 min 19 sec"",""LiqTemp"":""68.400"",""HeatTemp"":""434.500"",""VapTemp"":""86.898"",""VapTempAdjusted"":""86.898"",""VapTempCorrected"":""75.651"",""VapTempEvaporated"":""73.559"",""time"":1724932456011}]",2024-08-29 11:54:15+00,2024-08-29 11:54:15+00:00,2024-08-29 12:29:43+00:00,27.9,75.651,48.886,35.46666666666667,27.9,0.0,75.651,0.0,48.883,0.0034641016151378,35.46666666666667,0.0
5a746ed6e2bdd28a7bf3a1bc9456a3fc2ba24ddbf7db02ea9c4d5c96f32ee2e8,179325-4eeeeer,2ed1d374-7800-48a8-9a5e-dca96443823a,"[{""percent"":""IBP"",""DistRate"":""-547 min -8 sec"",""LiqTemp"":"""",""HeatTemp"":"""",""VapTemp"":"""",""VapTempAdjusted"":"""",""VapTempCorrected"":"""",""VapTempEvaporated"":"""",""time"":""-32768""},{""percent"":""FBP  %"",""DistRate"":""-547 min -8 sec"",""LiqTemp"":"""",""HeatTemp"":"""",""VapTemp"":"""",""VapTempAdjusted"":"""",""VapTempCorrected"":"""",""VapTempEvaporated"":"""",""time"":""-32768""}]",2024-12-03 17:08:46+00,2024-12-03 17:08:46+00:00,2024-12-03 17:08:53+00:00,,,,0.1166666666666666,27.9,0.0,75.651,0.0,48.883,0.0034641016151378,35.46666666666667,0.0
a23aefa01ba812a1233364205b999664107a6f2009f128a07e262cd713809d69,179325-4eeeeer,2ed1d374-7800-48a8-9a5e-dca96443823a,"[{""percent"":""IBP"",""DistRate"":""7 min 15 sec"",""LiqTemp"":""34.8 C"",""HeatTemp"":""326.2 C"",""VapTemp"":""31.5 C"",""VapTempAdjusted"":""31.5 C"",""VapTempCorrected"":""31.3 C"",""VapTempEvaporated"":""31.3 C"",""time"":""435""},{""percent"":""5 %"",""VapTemp"":""39.1 C"",""DistRate"":""4 ml/min"",""LiqTemp"":""35.2 C"",""HeatTemp"":""271.1 C"",""VapTempAdjusted"":""39.1 C"",""VapTempCorrected"":""39 C"",""VapTempEvaporated"":""38.6 C"",""time"":1733226856000},{""percent"":""10 %"",""VapTemp"":""40.4 C"",""DistRate"":""4.5 ml/min"",""LiqTemp"":""35.2 C"",""HeatTemp"":""266.4 C"",""VapTempAdjusted"":""40.4 C"",""VapTempCorrected"":""40.3 C"",""VapTempEvaporated"":""40.1 C"",""time"":1733226856001},{""percent"":""15 %"",""VapTemp"":""41.3 C"",""DistRate"":""4.6 ml/min"",""LiqTemp"":""35.3 C"",""HeatTemp"":""248.3 C"",""VapTempAdjusted"":""41.3 C"",""VapTempCorrected"":""41.2 C"",""VapTempEvaporated"":""41 C"",""time"":1733226856002},{""percent"":""20 %"",""VapTemp"":""42.2 C"",""DistRate"":""4.2 ml/min"",""LiqTemp"":""35.4 C"",""HeatTemp"":""268.3 C"",""VapTempAdjusted"":""42.2 C"",""VapTempCorrected"":""42.1 C"",""VapTempEvaporated"":""41.9 C"",""time"":1733226856003},{""percent"":""30 %"",""VapTemp"":""44.1 C"",""DistRate"":""4.5 ml/min"",""LiqTemp"":""36 C"",""HeatTemp"":""269.1 C"",""VapTempAdjusted"":""44.1 C"",""VapTempCorrected"":""43.9 C"",""VapTempEvaporated"":""43.8 C"",""time"":1733226856004},{""percent"":""40 %"",""VapTemp"":""46.3 C"",""DistRate"":""4.4 ml/min"",""LiqTemp"":""37.6 C"",""HeatTemp"":""279.7 C"",""VapTempAdjusted"":""46.3 C"",""VapTempCorrected"":""46.1 C"",""VapTempEvaporated"":""45.9 C"",""time"":1733226856005},{""percent"":""50 %"",""VapTemp"":""49 C"",""DistRate"":""4.4 ml/min"",""LiqTemp"":""39.2 C"",""HeatTemp"":""288 C"",""VapTempAdjusted"":""49 C"",""VapTempCorrected"":""48.9 C"",""VapTempEvaporated"":""48.6 C"",""time"":1733226856006},{""percent"":""60 %"",""VapTemp"":""52.8 C"",""DistRate"":""4.5 ml/min"",""LiqTemp"":""40.9 C"",""HeatTemp"":""306.8 C"",""VapTempAdjusted"":""52.8 C"",""VapTempCorrected"":""52.6 C"",""VapTempEvaporated"":""52.1 C"",""time"":1733226856007},{""percent"":""70 %"",""VapTemp"":""59 C"",""DistRate"":""4.5 ml/min"",""LiqTemp"":""43.1 C"",""HeatTemp"":""332.7 C"",""VapTempAdjusted"":""59 C"",""VapTempCorrected"":""58.8 C"",""VapTempEvaporated"":""58.1 C"",""time"":1733226856008},{""percent"":""80 %"",""VapTemp"":""69.9 C"",""DistRate"":""4.5 ml/min"",""LiqTemp"":""46.9 C"",""HeatTemp"":""373 C"",""VapTempAdjusted"":""69.9 C"",""VapTempCorrected"":""69.8 C"",""VapTempEvaporated"":""68.3 C"",""time"":1733226856009},{""percent"":""85 %"",""VapTemp"":""77.6 C"",""DistRate"":""4.5 ml/min"",""LiqTemp"":""49.6 C"",""HeatTemp"":""392.8 C"",""VapTempAdjusted"":""77.6 C"",""VapTempCorrected"":""77.5 C"",""VapTempEvaporated"":""76 C"",""time"":1733226856010},{""percent"":""90 %"",""VapTemp"":""86.9 C"",""DistRate"":""4.6 ml/min"",""LiqTemp"":""53.2 C"",""HeatTemp"":""419.5 C"",""VapTempAdjusted"":""86.9 C"",""VapTempCorrected"":""86.8 C"",""VapTempEvaporated"":""84.7 C"",""time"":1733226856011},{""percent"":""95 %"",""VapTemp"":""102.4 C"",""DistRate"":"""",""LiqTemp"":""58.9 C"",""HeatTemp"":"""",""VapTempAdjusted"":""102.4 C"",""VapTempCorrected"":""102.2 C"",""VapTempEvaporated"":""98.2 C"",""time"":1733226856012},{""percent"":""FBP 98 %"",""DistRate"":""5 min 0 sec"",""LiqTemp"":""58.9 C"",""HeatTemp"":""440.7 C"",""VapTemp"":""119.9 C"",""VapTempAdjusted"":""102.4 C"",""VapTempCorrected"":""119.7 C"",""VapTempEvaporated"":""119.7 C"",""time"":""300""}]",2024-12-03 11:54:15+00,2024-12-03 11:54:15+00:00,2024-12-03 12:29:43+00:00,,,,35.46666666666667,27.9,0.0,75.651,0.0,48.883,0.0034641016151378,35.46666666666667,0.0
