test_id,product,instrument_id,table_data,timestamp,tstart,tstop,ibp,fbp,t50,test_duration,avg_ibp,std_ibp,avg_fbp,std_fbp,avg_t50,std_t50,avg_test_duration,std_test_duration
8ef97179382eb2feed08b385134d6eba68e887218ae5d3eb56a69a723d9a0a82,191541-9optttttt,e1326398-e01a-445f-9caa-c175da8ac7d3,"[{""percent"":""IBP"",""DistRate"":""6 min 17 sec"",""LiqTemp"":""101.700"",""HeatTemp"":""359.400"",""VapTemp"":""50.235"",""VapTempAdjusted"":""50.235"",""VapTempCorrected"":""39.083"",""VapTempEvaporated"":""27.598"",""time"":1721638940999},{""percent"":""10"",""VapTemp"":""56.396"",""DistRate"":""4.4"",""LiqTemp"":""89.1"",""HeatTemp"":""339.5"",""VapTempAdjusted"":""56.396"",""VapTempCorrected"":""56.343"",""VapTempEvaporated"":""50.426"",""time"":1721638941000},{""percent"":""20"",""VapTemp"":""66.536"",""DistRate"":""4.3"",""LiqTemp"":""97"",""HeatTemp"":""357.5"",""VapTempAdjusted"":""66.536"",""VapTempCorrected"":""66.481"",""VapTempEvaporated"":""61.542"",""time"":1721638941001},{""percent"":""30"",""VapTemp"":""77.143"",""DistRate"":""4.4"",""LiqTemp"":""103.6"",""HeatTemp"":""376.4"",""VapTempAdjusted"":""77.143"",""VapTempCorrected"":""77.087"",""VapTempEvaporated"":""71.983"",""time"":1721638941002},{""percent"":""40"",""VapTemp"":""88.064"",""DistRate"":""4.5"",""LiqTemp"":""111.5"",""HeatTemp"":""388.6"",""VapTempAdjusted"":""88.064"",""VapTempCorrected"":""88.006"",""VapTempEvaporated"":""82.92"",""time"":1721638941003},{""percent"":""50"",""VapTemp"":""97.114"",""DistRate"":""4.5"",""LiqTemp"":""118.9"",""HeatTemp"":""385.5"",""VapTempAdjusted"":""97.114"",""VapTempCorrected"":""97.055"",""VapTempEvaporated"":""93.068"",""time"":1721638941004},{""percent"":""60"",""VapTemp"":""103.041"",""DistRate"":""4.2"",""LiqTemp"":""123.4"",""HeatTemp"":""370.1"",""VapTempAdjusted"":""103.041"",""VapTempCorrected"":""102.981"",""VapTempEvaporated"":""100.532"",""time"":1721638941005},{""percent"":""70"",""VapTemp"":""107.319"",""DistRate"":""5"",""LiqTemp"":""126"",""HeatTemp"":""411.2"",""VapTempAdjusted"":""107.319"",""VapTempCorrected"":""107.258"",""VapTempEvaporated"":""104.999"",""time"":1721638941006},{""percent"":""75"",""VapTemp"":""109.512"",""DistRate"":""4.1"",""LiqTemp"":""127.4"",""HeatTemp"":""430.6"",""VapTempAdjusted"":""109.512"",""VapTempCorrected"":""109.451"",""VapTempEvaporated"":""107.34"",""time"":1721638941007},{""percent"":""80"",""VapTemp"":""111.338"",""DistRate"":""3.4"",""LiqTemp"":""127.9"",""HeatTemp"":""424.6"",""VapTempAdjusted"":""111.338"",""VapTempCorrected"":""111.276"",""VapTempEvaporated"":""109.507"",""time"":1721638941008},{""percent"":""85"",""VapTemp"":""114.914"",""DistRate"":""7.1"",""LiqTemp"":""130.9"",""HeatTemp"":""399.5"",""VapTempAdjusted"":""114.914"",""VapTempCorrected"":""114.852"",""VapTempEvaporated"":""111.561"",""time"":1721638941009},{""percent"":""90"",""VapTemp"":""122.16"",""DistRate"":""3.8"",""LiqTemp"":""136.5"",""HeatTemp"":""489"",""VapTempAdjusted"":""122.16"",""VapTempCorrected"":""122.096"",""VapTempEvaporated"":""114.984"",""time"":1721638941010},{""percent"":""FBP"",""DistRate"":""6 min 34 sec"",""LiqTemp"":""151.700"",""HeatTemp"":""504.000"",""VapTemp"":""122.160"",""VapTempAdjusted"":""122.160"",""VapTempCorrected"":""110.996"",""VapTempEvaporated"":""103.884"",""time"":1721638941011}]",2024-07-22 09:02:20+00,2024-07-22 09:02:20+00:00,2024-07-22 09:39:47+00:00,39.083,110.996,97.055,37.45,39.185,0.1442497833620536,111.772,1.0974297244015314,97.243,0.2658721497261402,36.60833333333333,1.1902964149973576
383517f7175d0b631773955f01daafbf4a4204a95469410b4479d9cfa39db53c,191541-9optttttt,e1326398-e01a-445f-9caa-c175da8ac7d3,"[{""percent"":""IBP"",""DistRate"":""6 min 6 sec"",""LiqTemp"":""101.400"",""HeatTemp"":""369.800"",""VapTemp"":""50.438"",""VapTempAdjusted"":""50.438"",""VapTempCorrected"":""39.287"",""VapTempEvaporated"":""36.983"",""time"":1721641770999},{""percent"":""10"",""VapTemp"":""56.707"",""DistRate"":""4.5"",""LiqTemp"":""89.2"",""HeatTemp"":""346.6"",""VapTempAdjusted"":""56.707"",""VapTempCorrected"":""56.655"",""VapTempEvaporated"":""55.068"",""time"":1721641771000},{""percent"":""20"",""VapTemp"":""66.952"",""DistRate"":""4.4"",""LiqTemp"":""94.6"",""HeatTemp"":""362.1"",""VapTempAdjusted"":""66.952"",""VapTempCorrected"":""66.899"",""VapTempEvaporated"":""65.46"",""time"":1721641771001},{""percent"":""30"",""VapTemp"":""77.75"",""DistRate"":""4.5"",""LiqTemp"":""103.6"",""HeatTemp"":""380.1"",""VapTempAdjusted"":""77.75"",""VapTempCorrected"":""77.695"",""VapTempEvaporated"":""76.105"",""time"":1721641771002},{""percent"":""40"",""VapTemp"":""88.696"",""DistRate"":""4.5"",""LiqTemp"":""112.9"",""HeatTemp"":""387.2"",""VapTempAdjusted"":""88.696"",""VapTempCorrected"":""88.639"",""VapTempEvaporated"":""87.172"",""time"":1721641771003},{""percent"":""50"",""VapTemp"":""97.489"",""DistRate"":""4.5"",""LiqTemp"":""118.8"",""HeatTemp"":""385.6"",""VapTempAdjusted"":""97.489"",""VapTempCorrected"":""97.431"",""VapTempEvaporated"":""96.377"",""time"":1721641771004},{""percent"":""60"",""VapTemp"":""103.365"",""DistRate"":""4.5"",""LiqTemp"":""122.7"",""HeatTemp"":""381.3"",""VapTempAdjusted"":""103.365"",""VapTempCorrected"":""103.306"",""VapTempEvaporated"":""102.632"",""time"":1721641771005},{""percent"":""70"",""VapTemp"":""107.568"",""DistRate"":""4.5"",""LiqTemp"":""125.2"",""HeatTemp"":""388.1"",""VapTempAdjusted"":""107.568"",""VapTempCorrected"":""107.508"",""VapTempEvaporated"":""106.903"",""time"":1721641771006},{""percent"":""75"",""VapTemp"":""109.996"",""DistRate"":""4.5"",""LiqTemp"":""126.5"",""HeatTemp"":""391.2"",""VapTempAdjusted"":""109.996"",""VapTempCorrected"":""109.936"",""VapTempEvaporated"":""109.186"",""time"":1721641771007},{""percent"":""80"",""VapTemp"":""112.323"",""DistRate"":""4.4"",""LiqTemp"":""128"",""HeatTemp"":""395.5"",""VapTempAdjusted"":""112.323"",""VapTempCorrected"":""112.262"",""VapTempEvaporated"":""111.517"",""time"":1721641771008},{""percent"":""85"",""VapTemp"":""116.054"",""DistRate"":""4.4"",""LiqTemp"":""130.2"",""HeatTemp"":""410.3"",""VapTempAdjusted"":""116.054"",""VapTempCorrected"":""115.993"",""VapTempEvaporated"":""114.818"",""time"":1721641771009},{""percent"":""90"",""VapTemp"":""123.71"",""DistRate"":""4.2"",""LiqTemp"":""136.4"",""HeatTemp"":""450.3"",""VapTempAdjusted"":""123.71"",""VapTempCorrected"":""123.648"",""VapTempEvaporated"":""120.771"",""time"":1721641771010},{""percent"":""FBP"",""DistRate"":""6 min 56 sec"",""LiqTemp"":""151.600"",""HeatTemp"":""465.300"",""VapTemp"":""123.710"",""VapTempAdjusted"":""123.710"",""VapTempCorrected"":""112.548"",""VapTempEvaporated"":""109.671"",""time"":1721641771011}]",2024-07-22 09:49:30+00,2024-07-22 09:49:30+00:00,2024-07-22 10:25:16+00:00,39.287,112.548,97.431,35.766666666666666,39.185,0.1442497833620536,111.772,1.0974297244015314,97.243,0.2658721497261402,36.60833333333333,1.1902964149973576
